protein	class	lag	features
EYE715591_VtaA5_[Glaesserella_parasuis_str_Nagasaki]	1	l1	0.00827,0.00188,0.00305,0.00286,0.00488,0.00188,0.00305,0.00286,0.00488,0.00827,0.00305,0.00286,0.00488,0.00827,0.00188,0.00286,0.00488,0.00827,0.00188,0.00305
EYE715591_VtaA5_[Glaesserella_parasuis_str_Nagasaki]	1	l2	0.01315,0.00243,0.00310,0.00467,0.01048,0.00243,0.00310,0.00467,0.01048,0.01315,0.00310,0.00467,0.01048,0.01315,0.00243,0.00467,0.01048,0.01315,0.00243,0.00310
EYE715591_VtaA5_[Glaesserella_parasuis_str_Nagasaki]	1	l3	0.03168,0.00777,0.00500,0.00560,0.00681,0.00777,0.00500,0.00560,0.00681,0.03168,0.00500,0.00560,0.00681,0.03168,0.00777,0.00560,0.00681,0.03168,0.00777,0.00500
EYE715591_VtaA5_[Glaesserella_parasuis_str_Nagasaki]	1	l4	0.00896,0.00341,0.00244,0.00182,0.00608,0.00341,0.00244,0.00182,0.00608,0.00896,0.00244,0.00182,0.00608,0.00896,0.00341,0.00182,0.00608,0.00896,0.00341,0.00244
EYE715591_VtaA5_[Glaesserella_parasuis_str_Nagasaki]	1	l5	0.01017,0.00431,0.00308,0.00223,0.00630,0.00431,0.00308,0.00223,0.00630,0.01017,0.00308,0.00223,0.00630,0.01017,0.00431,0.00223,0.00630,0.01017,0.00431,0.00308
EYE715591_VtaA5_[Glaesserella_parasuis_str_Nagasaki]	1	l6	0.02782,0.00906,0.00477,0.00547,0.00790,0.00906,0.00477,0.00547,0.00790,0.02782,0.00477,0.00547,0.00790,0.02782,0.00906,0.00547,0.00790,0.02782,0.00906,0.00477
EYE715591_VtaA5_[Glaesserella_parasuis_str_Nagasaki]	1	l7	0.01536,0.00751,0.00461,0.00375,0.00693,0.00751,0.00461,0.00375,0.00693,0.01536,0.00461,0.00375,0.00693,0.01536,0.00751,0.00375,0.00693,0.01536,0.00751,0.00461
EYE715591_VtaA5_[Glaesserella_parasuis_str_Nagasaki]	1	l8	0.01000,0.00261,0.00353,0.00229,0.00855,0.00261,0.00353,0.00229,0.00855,0.01000,0.00353,0.00229,0.00855,0.01000,0.00261,0.00229,0.00855,0.01000,0.00261,0.00353
EYE711681_VtaA9_[Glaesserella_parasuis_str_Nagasaki]	1	l1	0.00782,0.00255,0.00344,0.00089,0.00296,0.00255,0.00344,0.00089,0.00296,0.00782,0.00344,0.00089,0.00296,0.00782,0.00255,0.00089,0.00296,0.00782,0.00255,0.00344
EYE711681_VtaA9_[Glaesserella_parasuis_str_Nagasaki]	1	l2	0.01208,0.00457,0.00367,0.00363,0.00957,0.00457,0.00367,0.00363,0.00957,0.01208,0.00367,0.00363,0.00957,0.01208,0.00457,0.00363,0.00957,0.01208,0.00457,0.00367
EYE711681_VtaA9_[Glaesserella_parasuis_str_Nagasaki]	1	l3	0.02842,0.00900,0.00472,0.00544,0.00405,0.00900,0.00472,0.00544,0.00405,0.02842,0.00472,0.00544,0.00405,0.02842,0.00900,0.00544,0.00405,0.02842,0.00900,0.00472
EYE711681_VtaA9_[Glaesserella_parasuis_str_Nagasaki]	1	l4	0.00959,0.00272,0.00091,0.00143,0.00373,0.00272,0.00091,0.00143,0.00373,0.00959,0.00091,0.00143,0.00373,0.00959,0.00272,0.00143,0.00373,0.00959,0.00272,0.00091
EYE711681_VtaA9_[Glaesserella_parasuis_str_Nagasaki]	1	l5	0.00863,0.00462,0.00156,0.00006,0.00462,0.00462,0.00156,0.00006,0.00462,0.00863,0.00156,0.00006,0.00462,0.00863,0.00462,0.00006,0.00462,0.00863,0.00462,0.00156
EYE711681_VtaA9_[Glaesserella_parasuis_str_Nagasaki]	1	l6	0.02350,0.00992,0.00402,0.00579,0.00607,0.00992,0.00402,0.00579,0.00607,0.02350,0.00402,0.00579,0.00607,0.02350,0.00992,0.00579,0.00607,0.02350,0.00992,0.00402
EYE711681_VtaA9_[Glaesserella_parasuis_str_Nagasaki]	1	l7	0.01433,0.00653,0.00340,0.00265,0.00615,0.00653,0.00340,0.00265,0.00615,0.01433,0.00340,0.00265,0.00615,0.01433,0.00653,0.00265,0.00615,0.01433,0.00653,0.00340
EYE711681_VtaA9_[Glaesserella_parasuis_str_Nagasaki]	1	l8	0.01070,0.00356,0.00391,0.00072,0.00673,0.00356,0.00391,0.00072,0.00673,0.01070,0.00391,0.00072,0.00673,0.01070,0.00356,0.00072,0.00673,0.01070,0.00356,0.00391
ACL321191_putative_oligopeptide_transporter_periplasmicbinding_protein_OppA_[Glaesserella_parasuis_SH0165]	1	l1	-0.00114,0.00366,0.00268,0.00278,0.00144,0.00366,0.00268,0.00278,0.00144,-0.00114,0.00268,0.00278,0.00144,-0.00114,0.00366,0.00278,0.00144,-0.00114,0.00366,0.00268
ACL321191_putative_oligopeptide_transporter_periplasmicbinding_protein_OppA_[Glaesserella_parasuis_SH0165]	1	l2	-0.00064,0.00090,0.00287,0.00234,-0.00313,0.00090,0.00287,0.00234,-0.00313,-0.00064,0.00287,0.00234,-0.00313,-0.00064,0.00090,0.00234,-0.00313,-0.00064,0.00090,0.00287
ACL321191_putative_oligopeptide_transporter_periplasmicbinding_protein_OppA_[Glaesserella_parasuis_SH0165]	1	l3	0.00251,0.00106,0.00216,0.00072,-0.00045,0.00106,0.00216,0.00072,-0.00045,0.00251,0.00216,0.00072,-0.00045,0.00251,0.00106,0.00072,-0.00045,0.00251,0.00106,0.00216
ACL321191_putative_oligopeptide_transporter_periplasmicbinding_protein_OppA_[Glaesserella_parasuis_SH0165]	1	l4	0.00385,0.00438,0.00430,0.00061,0.00113,0.00438,0.00430,0.00061,0.00113,0.00385,0.00430,0.00061,0.00113,0.00385,0.00438,0.00061,0.00113,0.00385,0.00438,0.00430
ACL321191_putative_oligopeptide_transporter_periplasmicbinding_protein_OppA_[Glaesserella_parasuis_SH0165]	1	l5	-0.00071,0.00127,0.00344,0.00040,0.00174,0.00127,0.00344,0.00040,0.00174,-0.00071,0.00344,0.00040,0.00174,-0.00071,0.00127,0.00040,0.00174,-0.00071,0.00127,0.00344
ACL321191_putative_oligopeptide_transporter_periplasmicbinding_protein_OppA_[Glaesserella_parasuis_SH0165]	1	l6	0.00067,0.00488,0.00158,-0.00146,-0.00091,0.00488,0.00158,-0.00146,-0.00091,0.00067,0.00158,-0.00146,-0.00091,0.00067,0.00488,-0.00146,-0.00091,0.00067,0.00488,0.00158
ACL321191_putative_oligopeptide_transporter_periplasmicbinding_protein_OppA_[Glaesserella_parasuis_SH0165]	1	l7	0.00336,0.00085,0.00315,0.00071,-0.00372,0.00085,0.00315,0.00071,-0.00372,0.00336,0.00315,0.00071,-0.00372,0.00336,0.00085,0.00071,-0.00372,0.00336,0.00085,0.00315
ACL321191_putative_oligopeptide_transporter_periplasmicbinding_protein_OppA_[Glaesserella_parasuis_SH0165]	1	l8	-0.00228,0.00210,0.00306,-0.00122,-0.00561,0.00210,0.00306,-0.00122,-0.00561,-0.00228,0.00306,-0.00122,-0.00561,-0.00228,0.00210,-0.00122,-0.00561,-0.00228,0.00210,0.00306
ACL336151_heme/hemopeinbinding_protein_B_hemolysin_activation/secretion_protein_[Glaesserella_parasuis_SH0165]	1	l1	0.00293,0.00180,0.00479,0.00065,-0.00449,0.00180,0.00479,0.00065,-0.00449,0.00293,0.00479,0.00065,-0.00449,0.00293,0.00180,0.00065,-0.00449,0.00293,0.00180,0.00479
ACL336151_heme/hemopeinbinding_protein_B_hemolysin_activation/secretion_protein_[Glaesserella_parasuis_SH0165]	1	l2	0.00250,0.00354,0.00419,0.00217,-0.00090,0.00354,0.00419,0.00217,-0.00090,0.00250,0.00419,0.00217,-0.00090,0.00250,0.00354,0.00217,-0.00090,0.00250,0.00354,0.00419
ACL336151_heme/hemopeinbinding_protein_B_hemolysin_activation/secretion_protein_[Glaesserella_parasuis_SH0165]	1	l3	0.00116,0.00270,0.00394,0.00213,-0.00354,0.00270,0.00394,0.00213,-0.00354,0.00116,0.00394,0.00213,-0.00354,0.00116,0.00270,0.00213,-0.00354,0.00116,0.00270,0.00394
ACL336151_heme/hemopeinbinding_protein_B_hemolysin_activation/secretion_protein_[Glaesserella_parasuis_SH0165]	1	l4	0.00043,-0.00118,0.00534,0.00224,0.00214,-0.00118,0.00534,0.00224,0.00214,0.00043,0.00534,0.00224,0.00214,0.00043,-0.00118,0.00224,0.00214,0.00043,-0.00118,0.00534
ACL336151_heme/hemopeinbinding_protein_B_hemolysin_activation/secretion_protein_[Glaesserella_parasuis_SH0165]	1	l5	0.00008,0.00277,0.00563,0.00067,0.00298,0.00277,0.00563,0.00067,0.00298,0.00008,0.00563,0.00067,0.00298,0.00008,0.00277,0.00067,0.00298,0.00008,0.00277,0.00563
ACL336151_heme/hemopeinbinding_protein_B_hemolysin_activation/secretion_protein_[Glaesserella_parasuis_SH0165]	1	l6	0.00292,0.00268,0.00406,0.00090,0.00106,0.00268,0.00406,0.00090,0.00106,0.00292,0.00406,0.00090,0.00106,0.00292,0.00268,0.00090,0.00106,0.00292,0.00268,0.00406
ACL336151_heme/hemopeinbinding_protein_B_hemolysin_activation/secretion_protein_[Glaesserella_parasuis_SH0165]	1	l7	0.00496,0.00096,0.00750,0.00237,0.00241,0.00096,0.00750,0.00237,0.00241,0.00496,0.00750,0.00237,0.00241,0.00496,0.00096,0.00237,0.00241,0.00496,0.00096,0.00750
ACL336151_heme/hemopeinbinding_protein_B_hemolysin_activation/secretion_protein_[Glaesserella_parasuis_SH0165]	1	l8	0.00116,0.00096,0.00677,-0.00032,-0.00418,0.00096,0.00677,-0.00032,-0.00418,0.00116,0.00677,-0.00032,-0.00418,0.00116,0.00096,-0.00032,-0.00418,0.00116,0.00096,0.00677
ACL336141_heme/hemopein_utiliation_protein_C/outer_membrane_receptor_protein_mostly_Fe_transport_[Glaesserella_parasuis_SH0165]	1	l1	0.00291,0.00324,0.00231,-0.00185,-0.00334,0.00324,0.00231,-0.00185,-0.00334,0.00291,0.00231,-0.00185,-0.00334,0.00291,0.00324,-0.00185,-0.00334,0.00291,0.00324,0.00231
ACL336141_heme/hemopein_utiliation_protein_C/outer_membrane_receptor_protein_mostly_Fe_transport_[Glaesserella_parasuis_SH0165]	1	l2	-0.00113,0.00041,0.00340,-0.00035,-0.00226,0.00041,0.00340,-0.00035,-0.00226,-0.00113,0.00340,-0.00035,-0.00226,-0.00113,0.00041,-0.00035,-0.00226,-0.00113,0.00041,0.00340
ACL336141_heme/hemopein_utiliation_protein_C/outer_membrane_receptor_protein_mostly_Fe_transport_[Glaesserella_parasuis_SH0165]	1	l3	0.00103,-0.00023,0.00291,-0.00350,-0.00276,-0.00023,0.00291,-0.00350,-0.00276,0.00103,0.00291,-0.00350,-0.00276,0.00103,-0.00023,-0.00350,-0.00276,0.00103,-0.00023,0.00291
ACL336141_heme/hemopein_utiliation_protein_C/outer_membrane_receptor_protein_mostly_Fe_transport_[Glaesserella_parasuis_SH0165]	1	l4	-0.00020,0.00065,0.00387,0.00211,0.00183,0.00065,0.00387,0.00211,0.00183,-0.00020,0.00387,0.00211,0.00183,-0.00020,0.00065,0.00211,0.00183,-0.00020,0.00065,0.00387
ACL336141_heme/hemopein_utiliation_protein_C/outer_membrane_receptor_protein_mostly_Fe_transport_[Glaesserella_parasuis_SH0165]	1	l5	0.00062,-0.00042,0.00330,-0.00307,0.00057,-0.00042,0.00330,-0.00307,0.00057,0.00062,0.00330,-0.00307,0.00057,0.00062,-0.00042,-0.00307,0.00057,0.00062,-0.00042,0.00330
ACL336141_heme/hemopein_utiliation_protein_C/outer_membrane_receptor_protein_mostly_Fe_transport_[Glaesserella_parasuis_SH0165]	1	l6	-0.00044,0.00056,0.00518,0.00047,0.00238,0.00056,0.00518,0.00047,0.00238,-0.00044,0.00518,0.00047,0.00238,-0.00044,0.00056,0.00047,0.00238,-0.00044,0.00056,0.00518
ACL336141_heme/hemopein_utiliation_protein_C/outer_membrane_receptor_protein_mostly_Fe_transport_[Glaesserella_parasuis_SH0165]	1	l7	-0.00093,0.00280,0.00433,-0.00101,-0.00020,0.00280,0.00433,-0.00101,-0.00020,-0.00093,0.00433,-0.00101,-0.00020,-0.00093,0.00280,-0.00101,-0.00020,-0.00093,0.00280,0.00433
ACL336141_heme/hemopein_utiliation_protein_C/outer_membrane_receptor_protein_mostly_Fe_transport_[Glaesserella_parasuis_SH0165]	1	l8	-0.00026,0.00380,0.00537,0.00229,-0.00088,0.00380,0.00537,0.00229,-0.00088,-0.00026,0.00537,0.00229,-0.00088,-0.00026,0.00380,0.00229,-0.00088,-0.00026,0.00380,0.00537
ACL328601_outer_membrane_protein_26_[Glaesserella_parasuis_SH0165]	1	l1	0.00384,0.01582,0.00462,0.00155,0.00016,0.01582,0.00462,0.00155,0.00016,0.00384,0.00462,0.00155,0.00016,0.00384,0.01582,0.00155,0.00016,0.00384,0.01582,0.00462
ACL328601_outer_membrane_protein_26_[Glaesserella_parasuis_SH0165]	1	l2	0.00181,0.01399,0.00460,-0.00115,-0.00245,0.01399,0.00460,-0.00115,-0.00245,0.00181,0.00460,-0.00115,-0.00245,0.00181,0.01399,-0.00115,-0.00245,0.00181,0.01399,0.00460
ACL328601_outer_membrane_protein_26_[Glaesserella_parasuis_SH0165]	1	l3	0.00512,0.01364,-0.00018,-0.00099,-0.00221,0.01364,-0.00018,-0.00099,-0.00221,0.00512,-0.00018,-0.00099,-0.00221,0.00512,0.01364,-0.00099,-0.00221,0.00512,0.01364,-0.00018
ACL328601_outer_membrane_protein_26_[Glaesserella_parasuis_SH0165]	1	l4	0.00122,0.01126,-0.00191,-0.00074,0.00132,0.01126,-0.00191,-0.00074,0.00132,0.00122,-0.00191,-0.00074,0.00132,0.00122,0.01126,-0.00074,0.00132,0.00122,0.01126,-0.00191
ACL328601_outer_membrane_protein_26_[Glaesserella_parasuis_SH0165]	1	l5	0.00427,0.01960,0.00544,-0.00015,-0.00319,0.01960,0.00544,-0.00015,-0.00319,0.00427,0.00544,-0.00015,-0.00319,0.00427,0.01960,-0.00015,-0.00319,0.00427,0.01960,0.00544
ACL328601_outer_membrane_protein_26_[Glaesserella_parasuis_SH0165]	1	l6	0.00608,0.01402,0.00757,0.00322,0.00297,0.01402,0.00757,0.00322,0.00297,0.00608,0.00757,0.00322,0.00297,0.00608,0.01402,0.00322,0.00297,0.00608,0.01402,0.00757
ACL328601_outer_membrane_protein_26_[Glaesserella_parasuis_SH0165]	1	l7	0.00617,0.01882,0.00903,0.00663,0.01781,0.01882,0.00903,0.00663,0.01781,0.00617,0.00903,0.00663,0.01781,0.00617,0.01882,0.00663,0.01781,0.00617,0.01882,0.00903
ACL328601_outer_membrane_protein_26_[Glaesserella_parasuis_SH0165]	1	l8	0.00579,0.01962,0.00893,0.00459,0.00454,0.01962,0.00893,0.00459,0.00454,0.00579,0.00893,0.00459,0.00454,0.00579,0.01962,0.00459,0.00454,0.00579,0.01962,0.00893
AMW159371_pyruvate_formate_lyaseactivating_enyme_1_[Glaesserella_parasuis]	1	l1	0.00694,0.00599,-0.00849,0.00304,-0.00454,0.00599,-0.00849,0.00304,-0.00454,0.00694,-0.00849,0.00304,-0.00454,0.00694,0.00599,0.00304,-0.00454,0.00694,0.00599,-0.00849
AMW159371_pyruvate_formate_lyaseactivating_enyme_1_[Glaesserella_parasuis]	1	l2	0.00323,0.00453,0.00541,-0.00646,-0.00796,0.00453,0.00541,-0.00646,-0.00796,0.00323,0.00541,-0.00646,-0.00796,0.00323,0.00453,-0.00646,-0.00796,0.00323,0.00453,0.00541
AMW159371_pyruvate_formate_lyaseactivating_enyme_1_[Glaesserella_parasuis]	1	l3	-0.00288,0.00186,-0.00068,0.00277,0.00636,0.00186,-0.00068,0.00277,0.00636,-0.00288,-0.00068,0.00277,0.00636,-0.00288,0.00186,0.00277,0.00636,-0.00288,0.00186,-0.00068
AMW159371_pyruvate_formate_lyaseactivating_enyme_1_[Glaesserella_parasuis]	1	l4	0.00311,0.00289,0.00322,0.00249,-0.00179,0.00289,0.00322,0.00249,-0.00179,0.00311,0.00322,0.00249,-0.00179,0.00311,0.00289,0.00249,-0.00179,0.00311,0.00289,0.00322
AMW159371_pyruvate_formate_lyaseactivating_enyme_1_[Glaesserella_parasuis]	1	l5	0.00501,-0.00059,0.00164,-0.00086,-0.00358,-0.00059,0.00164,-0.00086,-0.00358,0.00501,0.00164,-0.00086,-0.00358,0.00501,-0.00059,-0.00086,-0.00358,0.00501,-0.00059,0.00164
AMW159371_pyruvate_formate_lyaseactivating_enyme_1_[Glaesserella_parasuis]	1	l6	-0.00016,0.00167,0.00182,0.00277,0.00171,0.00167,0.00182,0.00277,0.00171,-0.00016,0.00182,0.00277,0.00171,-0.00016,0.00167,0.00277,0.00171,-0.00016,0.00167,0.00182
AMW159371_pyruvate_formate_lyaseactivating_enyme_1_[Glaesserella_parasuis]	1	l7	0.00065,0.00782,-0.00121,0.00967,-0.00033,0.00782,-0.00121,0.00967,-0.00033,0.00065,-0.00121,0.00967,-0.00033,0.00065,0.00782,0.00967,-0.00033,0.00065,0.00782,-0.00121
AMW159371_pyruvate_formate_lyaseactivating_enyme_1_[Glaesserella_parasuis]	1	l8	-0.00252,0.00466,0.00046,-0.00139,-0.00273,0.00466,0.00046,-0.00139,-0.00273,-0.00252,0.00046,-0.00139,-0.00273,-0.00252,0.00466,-0.00139,-0.00273,-0.00252,0.00466,0.00046
EQA952121_putative_tRNA_threonylcarbamoyladenosine_biosynthesis_protein_Gcp_[Glaesserella_parasuis_29755]	1	l1	0.00493,0.00699,0.00165,-0.00182,-0.00554,0.00699,0.00165,-0.00182,-0.00554,0.00493,0.00165,-0.00182,-0.00554,0.00493,0.00699,-0.00182,-0.00554,0.00493,0.00699,0.00165
EQA952121_putative_tRNA_threonylcarbamoyladenosine_biosynthesis_protein_Gcp_[Glaesserella_parasuis_29755]	1	l2	0.00248,0.00975,0.00606,0.00376,-0.00273,0.00975,0.00606,0.00376,-0.00273,0.00248,0.00606,0.00376,-0.00273,0.00248,0.00975,0.00376,-0.00273,0.00248,0.00975,0.00606
EQA952121_putative_tRNA_threonylcarbamoyladenosine_biosynthesis_protein_Gcp_[Glaesserella_parasuis_29755]	1	l3	-0.00040,0.00874,0.00366,0.00277,-0.00148,0.00874,0.00366,0.00277,-0.00148,-0.00040,0.00366,0.00277,-0.00148,-0.00040,0.00874,0.00277,-0.00148,-0.00040,0.00874,0.00366
EQA952121_putative_tRNA_threonylcarbamoyladenosine_biosynthesis_protein_Gcp_[Glaesserella_parasuis_29755]	1	l4	0.00207,0.00534,0.00111,0.00293,0.00051,0.00534,0.00111,0.00293,0.00051,0.00207,0.00111,0.00293,0.00051,0.00207,0.00534,0.00293,0.00051,0.00207,0.00534,0.00111
EQA952121_putative_tRNA_threonylcarbamoyladenosine_biosynthesis_protein_Gcp_[Glaesserella_parasuis_29755]	1	l5	0.00296,0.00916,0.00320,0.00254,0.00055,0.00916,0.00320,0.00254,0.00055,0.00296,0.00320,0.00254,0.00055,0.00296,0.00916,0.00254,0.00055,0.00296,0.00916,0.00320
EQA952121_putative_tRNA_threonylcarbamoyladenosine_biosynthesis_protein_Gcp_[Glaesserella_parasuis_29755]	1	l6	0.00185,0.00223,0.00118,0.00227,-0.00108,0.00223,0.00118,0.00227,-0.00108,0.00185,0.00118,0.00227,-0.00108,0.00185,0.00223,0.00227,-0.00108,0.00185,0.00223,0.00118
EQA952121_putative_tRNA_threonylcarbamoyladenosine_biosynthesis_protein_Gcp_[Glaesserella_parasuis_29755]	1	l7	0.00059,0.00661,0.00147,0.00380,-0.00343,0.00661,0.00147,0.00380,-0.00343,0.00059,0.00147,0.00380,-0.00343,0.00059,0.00661,0.00380,-0.00343,0.00059,0.00661,0.00147
EQA952121_putative_tRNA_threonylcarbamoyladenosine_biosynthesis_protein_Gcp_[Glaesserella_parasuis_29755]	1	l8	0.00576,0.00855,0.00213,0.00123,0.00195,0.00855,0.00213,0.00123,0.00195,0.00576,0.00213,0.00123,0.00195,0.00576,0.00855,0.00123,0.00195,0.00576,0.00855,0.00213
KE221191_Nucleoside_diphosphate_kinase_[Glaesserella_parasuis]	1	l1	-0.00111,0.00756,0.00314,-0.00193,0.00927,0.00756,0.00314,-0.00193,0.00927,-0.00111,0.00314,-0.00193,0.00927,-0.00111,0.00756,-0.00193,0.00927,-0.00111,0.00756,0.00314
KE221191_Nucleoside_diphosphate_kinase_[Glaesserella_parasuis]	1	l2	-0.00054,0.00115,0.00022,-0.00142,-0.00447,0.00115,0.00022,-0.00142,-0.00447,-0.00054,0.00022,-0.00142,-0.00447,-0.00054,0.00115,-0.00142,-0.00447,-0.00054,0.00115,0.00022
KE221191_Nucleoside_diphosphate_kinase_[Glaesserella_parasuis]	1	l3	-0.00852,0.00586,0.00235,-0.00268,0.00026,0.00586,0.00235,-0.00268,0.00026,-0.00852,0.00235,-0.00268,0.00026,-0.00852,0.00586,-0.00268,0.00026,-0.00852,0.00586,0.00235
KE221191_Nucleoside_diphosphate_kinase_[Glaesserella_parasuis]	1	l4	-0.01157,0.00785,0.00271,0.00276,-0.00046,0.00785,0.00271,0.00276,-0.00046,-0.01157,0.00271,0.00276,-0.00046,-0.01157,0.00785,0.00276,-0.00046,-0.01157,0.00785,0.00271
KE221191_Nucleoside_diphosphate_kinase_[Glaesserella_parasuis]	1	l5	-0.00952,0.01189,0.00781,0.00459,-0.00277,0.01189,0.00781,0.00459,-0.00277,-0.00952,0.00781,0.00459,-0.00277,-0.00952,0.01189,0.00459,-0.00277,-0.00952,0.01189,0.00781
KE221191_Nucleoside_diphosphate_kinase_[Glaesserella_parasuis]	1	l6	0.00869,0.00339,0.00730,-0.00352,-0.00302,0.00339,0.00730,-0.00352,-0.00302,0.00869,0.00730,-0.00352,-0.00302,0.00869,0.00339,-0.00352,-0.00302,0.00869,0.00339,0.00730
KE221191_Nucleoside_diphosphate_kinase_[Glaesserella_parasuis]	1	l7	0.00317,0.00558,0.00070,-0.00025,-0.00102,0.00558,0.00070,-0.00025,-0.00102,0.00317,0.00070,-0.00025,-0.00102,0.00317,0.00558,-0.00025,-0.00102,0.00317,0.00558,0.00070
KE221191_Nucleoside_diphosphate_kinase_[Glaesserella_parasuis]	1	l8	-0.00620,0.01229,0.00102,0.00209,0.00020,0.01229,0.00102,0.00209,0.00020,-0.00620,0.00102,0.00209,0.00020,-0.00620,0.01229,0.00209,0.00020,-0.00620,0.01229,0.00102
ACL323691_type_I_restriction_enyme_specificity_protein_HsdS_[Glaesserella_parasuis_SH0165]	1	l1	0.00545,0.00048,0.00397,0.00169,-0.00143,0.00048,0.00397,0.00169,-0.00143,0.00545,0.00397,0.00169,-0.00143,0.00545,0.00048,0.00169,-0.00143,0.00545,0.00048,0.00397
ACL323691_type_I_restriction_enyme_specificity_protein_HsdS_[Glaesserella_parasuis_SH0165]	1	l2	0.00489,0.00477,0.00521,-0.00114,-0.00348,0.00477,0.00521,-0.00114,-0.00348,0.00489,0.00521,-0.00114,-0.00348,0.00489,0.00477,-0.00114,-0.00348,0.00489,0.00477,0.00521
ACL323691_type_I_restriction_enyme_specificity_protein_HsdS_[Glaesserella_parasuis_SH0165]	1	l3	0.00218,0.00244,0.00441,-0.00236,-0.00200,0.00244,0.00441,-0.00236,-0.00200,0.00218,0.00441,-0.00236,-0.00200,0.00218,0.00244,-0.00236,-0.00200,0.00218,0.00244,0.00441
ACL323691_type_I_restriction_enyme_specificity_protein_HsdS_[Glaesserella_parasuis_SH0165]	1	l4	0.00806,0.00212,0.00281,-0.00139,-0.00207,0.00212,0.00281,-0.00139,-0.00207,0.00806,0.00281,-0.00139,-0.00207,0.00806,0.00212,-0.00139,-0.00207,0.00806,0.00212,0.00281
ACL323691_type_I_restriction_enyme_specificity_protein_HsdS_[Glaesserella_parasuis_SH0165]	1	l5	0.00107,0.00105,0.00652,-0.00352,-0.00240,0.00105,0.00652,-0.00352,-0.00240,0.00107,0.00652,-0.00352,-0.00240,0.00107,0.00105,-0.00352,-0.00240,0.00107,0.00105,0.00652
ACL323691_type_I_restriction_enyme_specificity_protein_HsdS_[Glaesserella_parasuis_SH0165]	1	l6	-0.00021,0.00218,0.00395,-0.00207,0.00066,0.00218,0.00395,-0.00207,0.00066,-0.00021,0.00395,-0.00207,0.00066,-0.00021,0.00218,-0.00207,0.00066,-0.00021,0.00218,0.00395
ACL323691_type_I_restriction_enyme_specificity_protein_HsdS_[Glaesserella_parasuis_SH0165]	1	l7	-0.00043,0.00603,0.00661,-0.00235,0.00188,0.00603,0.00661,-0.00235,0.00188,-0.00043,0.00661,-0.00235,0.00188,-0.00043,0.00603,-0.00235,0.00188,-0.00043,0.00603,0.00661
ACL323691_type_I_restriction_enyme_specificity_protein_HsdS_[Glaesserella_parasuis_SH0165]	1	l8	0.00459,0.00293,0.00547,0.00138,0.00344,0.00293,0.00547,0.00138,0.00344,0.00459,0.00547,0.00138,0.00344,0.00459,0.00293,0.00138,0.00344,0.00459,0.00293,0.00547
KE223061_Nitrogen_fiation_protein_rnfC_[Glaesserella_parasuis]	1	l1	0.00064,0.01304,0.00610,-0.00054,0.00497,0.01304,0.00610,-0.00054,0.00497,0.00064,0.00610,-0.00054,0.00497,0.00064,0.01304,-0.00054,0.00497,0.00064,0.01304,0.00610
KE223061_Nitrogen_fiation_protein_rnfC_[Glaesserella_parasuis]	1	l2	0.00405,0.01716,0.00438,-0.00134,0.00017,0.01716,0.00438,-0.00134,0.00017,0.00405,0.00438,-0.00134,0.00017,0.00405,0.01716,-0.00134,0.00017,0.00405,0.01716,0.00438
KE223061_Nitrogen_fiation_protein_rnfC_[Glaesserella_parasuis]	1	l3	0.00610,0.01509,0.00409,0.00106,0.00054,0.01509,0.00409,0.00106,0.00054,0.00610,0.00409,0.00106,0.00054,0.00610,0.01509,0.00106,0.00054,0.00610,0.01509,0.00409
KE223061_Nitrogen_fiation_protein_rnfC_[Glaesserella_parasuis]	1	l4	0.00486,0.01311,0.00420,0.00195,0.00075,0.01311,0.00420,0.00195,0.00075,0.00486,0.00420,0.00195,0.00075,0.00486,0.01311,0.00195,0.00075,0.00486,0.01311,0.00420
KE223061_Nitrogen_fiation_protein_rnfC_[Glaesserella_parasuis]	1	l5	0.00036,0.01504,0.00254,0.00161,0.00106,0.01504,0.00254,0.00161,0.00106,0.00036,0.00254,0.00161,0.00106,0.00036,0.01504,0.00161,0.00106,0.00036,0.01504,0.00254
KE223061_Nitrogen_fiation_protein_rnfC_[Glaesserella_parasuis]	1	l6	0.00469,0.01169,0.00597,-0.00031,-0.00098,0.01169,0.00597,-0.00031,-0.00098,0.00469,0.00597,-0.00031,-0.00098,0.00469,0.01169,-0.00031,-0.00098,0.00469,0.01169,0.00597
KE223061_Nitrogen_fiation_protein_rnfC_[Glaesserella_parasuis]	1	l7	0.00050,0.01203,0.00718,-0.00524,-0.00061,0.01203,0.00718,-0.00524,-0.00061,0.00050,0.00718,-0.00524,-0.00061,0.00050,0.01203,-0.00524,-0.00061,0.00050,0.01203,0.00718
KE223061_Nitrogen_fiation_protein_rnfC_[Glaesserella_parasuis]	1	l8	-0.00320,0.01497,0.00550,0.00154,0.00104,0.01497,0.00550,0.00154,0.00104,-0.00320,0.00550,0.00154,0.00104,-0.00320,0.01497,0.00154,0.00104,-0.00320,0.01497,0.00550
EQA004621_ygiW_domain_protein_[Glaesserella_parasuis_str_Nagasaki]	1	l1	-0.00779,0.00915,0.00599,0.00490,-0.00141,0.00915,0.00599,0.00490,-0.00141,-0.00779,0.00599,0.00490,-0.00141,-0.00779,0.00915,0.00490,-0.00141,-0.00779,0.00915,0.00599
