protein	class	lag	features
NP_2207841_hypothetical_protein_RP403_[Rickettsia_prowaekii_str_Madrid_E]	1	l6	-0.00411,0.00068,-0.00016,0.00244,0.00008
NP_2207841_hypothetical_protein_RP403_[Rickettsia_prowaekii_str_Madrid_E]	1	l7	-0.00038,0.00101,-0.00009,0.00919,-0.00109
NP_2207841_hypothetical_protein_RP403_[Rickettsia_prowaekii_str_Madrid_E]	1	l8	0.00286,0.00057,0.00144,0.00650,0.00073
WP_0121505261_tolpal_system_protein_YbgF_[Rickettsia_rickettsii]	1	l1	0.00283,-0.00331,0.01053,0.00586,0.00038
WP_0121505261_tolpal_system_protein_YbgF_[Rickettsia_rickettsii]	1	l2	0.00147,0.00227,0.00412,0.00819,-0.00028
WP_0121505261_tolpal_system_protein_YbgF_[Rickettsia_rickettsii]	1	l3	0.00312,-0.00188,0.00366,0.00215,-0.00032
WP_0121505261_tolpal_system_protein_YbgF_[Rickettsia_rickettsii]	1	l4	0.00578,-0.00497,0.00470,0.00524,0.00049
WP_0121505261_tolpal_system_protein_YbgF_[Rickettsia_rickettsii]	1	l5	0.00040,0.00144,0.00949,-0.00051,0.00094
WP_0121505261_tolpal_system_protein_YbgF_[Rickettsia_rickettsii]	1	l6	0.00481,-0.00059,0.00562,0.00102,-0.00063
WP_0121505261_tolpal_system_protein_YbgF_[Rickettsia_rickettsii]	1	l7	0.00770,0.00529,0.00417,0.00711,-0.00006
WP_0121505261_tolpal_system_protein_YbgF_[Rickettsia_rickettsii]	1	l8	-0.00358,-0.00413,-0.00068,0.00421,0.00080
ADE304021_Rickettsia_adhesin_[Rickettsia_prowaekii_str_Rp22]	1	l1	-0.00619,0.01223,0.00395,0.00652,-0.00025
ADE304021_Rickettsia_adhesin_[Rickettsia_prowaekii_str_Rp22]	1	l2	0.00481,0.00977,0.00520,0.00700,-0.00080
ADE304021_Rickettsia_adhesin_[Rickettsia_prowaekii_str_Rp22]	1	l3	-0.01183,0.00172,0.00103,0.00623,-0.00298
ADE304021_Rickettsia_adhesin_[Rickettsia_prowaekii_str_Rp22]	1	l4	0.00629,-0.00099,0.00812,0.00729,0.00059
ADE304021_Rickettsia_adhesin_[Rickettsia_prowaekii_str_Rp22]	1	l5	-0.00281,0.00516,0.00392,0.00662,0.00153
ADE304021_Rickettsia_adhesin_[Rickettsia_prowaekii_str_Rp22]	1	l6	0.00571,0.00063,0.00418,0.00755,0.00105
ADE304021_Rickettsia_adhesin_[Rickettsia_prowaekii_str_Rp22]	1	l7	-0.00507,-0.00121,0.00468,0.00358,0.00773
ADE304021_Rickettsia_adhesin_[Rickettsia_prowaekii_str_Rp22]	1	l8	0.00706,-0.00707,0.00337,0.00418,0.00140
NP_2212301_ferrochelatase_[Rickettsia_prowaekii_str_Madrid_E]	1	l1	-0.00294,0.00486,0.00089,0.00625,0.00025
NP_2212301_ferrochelatase_[Rickettsia_prowaekii_str_Madrid_E]	1	l2	-0.00407,0.00089,0.00133,0.00832,0.00408
NP_2212301_ferrochelatase_[Rickettsia_prowaekii_str_Madrid_E]	1	l3	-0.00460,-0.00083,0.00426,0.00727,0.00521
NP_2212301_ferrochelatase_[Rickettsia_prowaekii_str_Madrid_E]	1	l4	0.00372,-0.00402,0.00034,0.00647,0.00068
NP_2212301_ferrochelatase_[Rickettsia_prowaekii_str_Madrid_E]	1	l5	-0.00569,-0.00177,0.00091,0.01016,-0.00051
NP_2212301_ferrochelatase_[Rickettsia_prowaekii_str_Madrid_E]	1	l6	-0.00855,0.00099,-0.00145,0.00762,-0.00201
NP_2212301_ferrochelatase_[Rickettsia_prowaekii_str_Madrid_E]	1	l7	-0.00230,-0.00067,0.00143,0.01199,0.00064
NP_2212301_ferrochelatase_[Rickettsia_prowaekii_str_Madrid_E]	1	l8	0.00405,0.00560,0.00042,0.00982,-0.00013
ABD348161_OmpA_partial_[Rickettsia_raoultii]	1	l1	-0.00567,0.01263,0.00284,0.00309,0.00084
ABD348161_OmpA_partial_[Rickettsia_raoultii]	1	l2	0.00113,0.00920,0.00581,0.00388,-0.00019
ABD348161_OmpA_partial_[Rickettsia_raoultii]	1	l3	-0.00272,0.00648,0.00716,0.00185,-0.00102
ABD348161_OmpA_partial_[Rickettsia_raoultii]	1	l4	-0.00090,0.00880,0.00301,0.00180,0.00144
ABD348161_OmpA_partial_[Rickettsia_raoultii]	1	l5	-0.00053,0.00799,0.00511,0.00286,0.00161
ABD348161_OmpA_partial_[Rickettsia_raoultii]	1	l6	0.00234,0.00882,0.00495,0.00282,0.00106
ABD348161_OmpA_partial_[Rickettsia_raoultii]	1	l7	0.00124,0.00970,0.00560,0.00405,0.00006
ABD348161_OmpA_partial_[Rickettsia_raoultii]	1	l8	0.00084,0.00960,0.00407,0.00347,0.00055
WP_0143627201_OmpW_family_protein_[Rickettsia_rickettsii]	1	l1	-0.00709,0.00393,0.00262,0.00667,-0.00456
WP_0143627201_OmpW_family_protein_[Rickettsia_rickettsii]	1	l2	0.00433,0.00799,0.00276,0.00819,-0.00060
WP_0143627201_OmpW_family_protein_[Rickettsia_rickettsii]	1	l3	-0.00667,0.00598,0.00004,0.00624,0.00083
WP_0143627201_OmpW_family_protein_[Rickettsia_rickettsii]	1	l4	0.00109,0.00131,-0.00106,0.00832,-0.00526
WP_0143627201_OmpW_family_protein_[Rickettsia_rickettsii]	1	l5	0.00139,0.00152,0.00295,0.00815,0.00380
WP_0143627201_OmpW_family_protein_[Rickettsia_rickettsii]	1	l6	0.00303,0.00571,-0.00103,0.00672,-0.00210
WP_0143627201_OmpW_family_protein_[Rickettsia_rickettsii]	1	l7	-0.00234,-0.00070,-0.00178,0.00973,-0.00209
WP_0143627201_OmpW_family_protein_[Rickettsia_rickettsii]	1	l8	0.00135,0.00766,-0.00614,0.00566,-0.00090
ABC410891_Sca1_partial_[Rickettsia_typhi_str_Wilmington]	1	l1	-0.00412,-0.00522,0.00591,0.00327,0.00117
ABC410891_Sca1_partial_[Rickettsia_typhi_str_Wilmington]	1	l2	0.00147,-0.00044,0.00070,0.00516,0.00094
ABC410891_Sca1_partial_[Rickettsia_typhi_str_Wilmington]	1	l3	-0.00755,-0.00022,-0.00273,0.00211,0.00483
ABC410891_Sca1_partial_[Rickettsia_typhi_str_Wilmington]	1	l4	0.00289,0.00579,-0.00379,0.00532,-0.00021
ABC410891_Sca1_partial_[Rickettsia_typhi_str_Wilmington]	1	l5	0.00070,-0.00112,-0.00365,0.00779,0.00007
ABC410891_Sca1_partial_[Rickettsia_typhi_str_Wilmington]	1	l6	0.00693,0.00065,0.00045,0.00692,-0.00318
ABC410891_Sca1_partial_[Rickettsia_typhi_str_Wilmington]	1	l7	-0.00200,-0.00033,-0.00017,0.00458,0.00339
ABC410891_Sca1_partial_[Rickettsia_typhi_str_Wilmington]	1	l8	0.00198,0.00469,0.00198,0.00179,0.00141
CAA671051_flagellin_partial_[Pseudomonas_aeruginosa]	1	l1	-0.00587,0.00860,0.01297,0.00248,-0.00075
CAA671051_flagellin_partial_[Pseudomonas_aeruginosa]	1	l2	0.00446,0.00713,0.01233,0.00341,0.00163
CAA671051_flagellin_partial_[Pseudomonas_aeruginosa]	1	l3	0.00034,0.00920,0.01111,0.00250,0.00212
CAA671051_flagellin_partial_[Pseudomonas_aeruginosa]	1	l4	-0.00056,0.00738,0.01097,0.00132,0.00132
CAA671051_flagellin_partial_[Pseudomonas_aeruginosa]	1	l5	-0.00057,0.00368,0.01152,0.00179,-0.00068
CAA671051_flagellin_partial_[Pseudomonas_aeruginosa]	1	l6	-0.00045,0.00771,0.01250,0.00259,0.00067
CAA671051_flagellin_partial_[Pseudomonas_aeruginosa]	1	l7	0.00782,0.00648,0.01282,0.00384,0.00012
CAA671051_flagellin_partial_[Pseudomonas_aeruginosa]	1	l8	0.00191,0.00926,0.01000,0.00353,-0.00000
AAK680461_PilA_[Pseudomonas_aeruginosa]	1	l1	0.00491,0.00349,0.00624,0.00516,-0.00398
AAK680461_PilA_[Pseudomonas_aeruginosa]	1	l2	0.00631,0.01179,0.00870,0.00162,0.00215
AAK680461_PilA_[Pseudomonas_aeruginosa]	1	l3	0.00416,0.01481,0.01627,0.00468,0.00262
AAK680461_PilA_[Pseudomonas_aeruginosa]	1	l4	0.00354,0.01237,0.00888,0.00498,0.00091
AAK680461_PilA_[Pseudomonas_aeruginosa]	1	l5	0.00400,0.00944,0.00472,0.00487,0.00284
AAK680461_PilA_[Pseudomonas_aeruginosa]	1	l6	0.00413,-0.00268,0.01126,0.00835,-0.00060
AAK680461_PilA_[Pseudomonas_aeruginosa]	1	l7	0.00464,0.00501,0.00644,0.01014,-0.00103
AAK680461_PilA_[Pseudomonas_aeruginosa]	1	l8	0.00101,0.00634,0.00851,0.00561,-0.00061
AAC604621_pilin_[Pseudomonas_aeruginosa]	1	l1	0.00281,0.00392,0.00834,0.00513,0.00135
AAC604621_pilin_[Pseudomonas_aeruginosa]	1	l2	0.00752,0.00614,0.01291,0.00458,-0.00270
AAC604621_pilin_[Pseudomonas_aeruginosa]	1	l3	0.00411,0.01169,0.00843,0.00295,-0.00609
AAC604621_pilin_[Pseudomonas_aeruginosa]	1	l4	0.00087,0.00875,0.00628,0.00090,-0.00081
AAC604621_pilin_[Pseudomonas_aeruginosa]	1	l5	-0.00131,0.00939,0.00191,0.00354,-0.00183
AAC604621_pilin_[Pseudomonas_aeruginosa]	1	l6	-0.00275,0.00779,0.00466,0.00804,-0.00272
AAC604621_pilin_[Pseudomonas_aeruginosa]	1	l7	-0.00133,0.00936,0.00213,0.00929,-0.00371
AAC604621_pilin_[Pseudomonas_aeruginosa]	1	l8	-0.00185,0.00821,0.01115,0.00434,-0.00089
AB843731_OprL_[Pseudomonas_aeruginosa]	1	l1	0.00172,0.00353,0.01307,0.00272,-0.00056
AB843731_OprL_[Pseudomonas_aeruginosa]	1	l2	0.00920,0.00761,0.00574,0.00404,0.00161
AB843731_OprL_[Pseudomonas_aeruginosa]	1	l3	0.00525,0.00816,0.01154,0.00109,-0.00045
AB843731_OprL_[Pseudomonas_aeruginosa]	1	l4	0.00305,0.01110,0.01541,0.00156,-0.00177
AB843731_OprL_[Pseudomonas_aeruginosa]	1	l5	0.00738,0.00711,0.01459,0.00258,0.00074
AB843731_OprL_[Pseudomonas_aeruginosa]	1	l6	0.00111,0.00963,0.00317,0.00655,0.00058
AB843731_OprL_[Pseudomonas_aeruginosa]	1	l7	0.00101,0.01807,0.00882,0.00285,-0.00190
AB843731_OprL_[Pseudomonas_aeruginosa]	1	l8	0.00605,0.01151,0.01029,0.00037,-0.00066
AAC381421_AlgE_partial_[Pseudomonas_aeruginosa]	1	l1	0.00520,-0.01848,0.00547,0.00999,0.01131
AAC381421_AlgE_partial_[Pseudomonas_aeruginosa]	1	l2	0.00961,-0.00858,-0.01077,0.00582,0.01628
AAC381421_AlgE_partial_[Pseudomonas_aeruginosa]	1	l3	0.00176,0.00671,0.00061,0.00006,0.02222
AAC381421_AlgE_partial_[Pseudomonas_aeruginosa]	1	l4	0.01162,-0.01463,0.00411,-0.00209,-0.00272
AAC381421_AlgE_partial_[Pseudomonas_aeruginosa]	1	l5	-0.00060,0.03581,-0.00319,0.00564,0.01387
AAC381421_AlgE_partial_[Pseudomonas_aeruginosa]	1	l6	0.04974,-0.00890,0.00874,-0.00421,-0.00598
AAC381421_AlgE_partial_[Pseudomonas_aeruginosa]	1	l7	0.00573,-0.02680,0.00929,0.01002,0.01533
AAC381421_AlgE_partial_[Pseudomonas_aeruginosa]	1	l8	0.00113,-0.02702,-0.02528,-0.04973,0.02479
CRR170341_Outer_membrane_porin_F_precursor_[Pseudomonas_aeruginosa]	1	l1	-0.00197,0.00399,0.00461,0.00263,-0.00308
CRR170341_Outer_membrane_porin_F_precursor_[Pseudomonas_aeruginosa]	1	l2	0.00771,0.01321,0.00548,0.00618,-0.00130
CRR170341_Outer_membrane_porin_F_precursor_[Pseudomonas_aeruginosa]	1	l3	-0.00312,0.00448,0.00784,0.00197,-0.00349
CRR170341_Outer_membrane_porin_F_precursor_[Pseudomonas_aeruginosa]	1	l4	0.00712,0.00850,0.00405,0.00695,0.00213
CRR170341_Outer_membrane_porin_F_precursor_[Pseudomonas_aeruginosa]	1	l5	0.00414,0.00470,0.00380,0.00140,0.00246
CRR170341_Outer_membrane_porin_F_precursor_[Pseudomonas_aeruginosa]	1	l6	0.00675,0.00370,-0.00452,0.00354,0.00501
CRR170341_Outer_membrane_porin_F_precursor_[Pseudomonas_aeruginosa]	1	l7	0.00772,0.00774,0.00595,0.00358,0.00274
CRR170341_Outer_membrane_porin_F_precursor_[Pseudomonas_aeruginosa]	1	l8	0.00248,0.00185,-0.00297,0.00764,0.00057
AAP341951_FliC_partial_[Pseudomonas_aeruginosa]	1	l1	-0.00342,0.00984,0.01704,0.00309,-0.00215
AAP341951_FliC_partial_[Pseudomonas_aeruginosa]	1	l2	0.00378,0.01133,0.01835,0.00118,-0.00282
AAP341951_FliC_partial_[Pseudomonas_aeruginosa]	1	l3	0.00243,0.02393,0.02358,0.00111,-0.00070
AAP341951_FliC_partial_[Pseudomonas_aeruginosa]	1	l4	-0.00055,0.01733,0.02017,0.00265,0.00326
AAP341951_FliC_partial_[Pseudomonas_aeruginosa]	1	l5	-0.00465,0.01321,0.01958,0.00328,0.00170
AAP341951_FliC_partial_[Pseudomonas_aeruginosa]	1	l6	-0.00539,0.01494,0.02327,0.00230,-0.00316
AAP341951_FliC_partial_[Pseudomonas_aeruginosa]	1	l7	0.00415,0.02124,0.02671,0.00566,0.00413
AAP341951_FliC_partial_[Pseudomonas_aeruginosa]	1	l8	-0.00120,0.01559,0.01602,0.00497,-0.00409
EA569031_flagellar_cap;_FliD_[Pseudomonas_aeruginosa_2192]	1	l1	-0.00207,0.00942,0.00767,0.00408,0.00000
EA569031_flagellar_cap;_FliD_[Pseudomonas_aeruginosa_2192]	1	l2	-0.00617,0.00464,0.00594,0.00370,0.00071
EA569031_flagellar_cap;_FliD_[Pseudomonas_aeruginosa_2192]	1	l3	0.00457,0.00218,0.00681,0.00605,-0.00381
EA569031_flagellar_cap;_FliD_[Pseudomonas_aeruginosa_2192]	1	l4	0.00458,0.00079,0.00706,0.00580,-0.00139
EA569031_flagellar_cap;_FliD_[Pseudomonas_aeruginosa_2192]	1	l5	-0.00450,0.00091,0.00635,0.00482,-0.00155
EA569031_flagellar_cap;_FliD_[Pseudomonas_aeruginosa_2192]	1	l6	-0.00275,0.00361,0.00887,0.00343,-0.00292
EA569031_flagellar_cap;_FliD_[Pseudomonas_aeruginosa_2192]	1	l7	0.00555,0.00748,0.00842,0.00687,0.00026
EA569031_flagellar_cap;_FliD_[Pseudomonas_aeruginosa_2192]	1	l8	-0.00060,0.00576,0.00552,0.00708,-0.00012
ARG842231_Hcp1_[Pseudomonas_aeruginosa]	1	l1	-0.00249,0.01089,0.00363,0.00363,-0.00245
ARG842231_Hcp1_[Pseudomonas_aeruginosa]	1	l2	0.01427,0.01198,0.00681,0.00227,0.00512
ARG842231_Hcp1_[Pseudomonas_aeruginosa]	1	l3	0.00304,-0.00671,0.00460,0.00426,-0.00707
ARG842231_Hcp1_[Pseudomonas_aeruginosa]	1	l4	0.00457,0.01199,0.00155,0.00103,0.00133
ARG842231_Hcp1_[Pseudomonas_aeruginosa]	1	l5	0.00461,0.00448,0.00066,0.00637,-0.00343
ARG842231_Hcp1_[Pseudomonas_aeruginosa]	1	l6	-0.00129,0.01372,0.00476,0.00136,0.00054
ARG842231_Hcp1_[Pseudomonas_aeruginosa]	1	l7	0.00051,-0.00526,0.00670,0.00076,-0.00502
ARG842231_Hcp1_[Pseudomonas_aeruginosa]	1	l8	-0.00051,0.00136,-0.00679,0.00238,0.00373
AAB691351_flagellin_partial_[Pseudomonas_aeruginosa]	1	l1	-0.00422,0.01207,0.01226,0.00166,-0.00106
AAB691351_flagellin_partial_[Pseudomonas_aeruginosa]	1	l2	-0.00111,0.00839,0.01335,0.00318,0.00207
AAB691351_flagellin_partial_[Pseudomonas_aeruginosa]	1	l3	0.00114,0.01146,0.01661,0.00373,-0.00012
AAB691351_flagellin_partial_[Pseudomonas_aeruginosa]	1	l4	0.00019,0.01034,0.01368,0.00226,0.00190
AAB691351_flagellin_partial_[Pseudomonas_aeruginosa]	1	l5	0.00114,0.00831,0.01425,0.00317,-0.00050
AAB691351_flagellin_partial_[Pseudomonas_aeruginosa]	1	l6	-0.00106,0.00887,0.01512,0.00345,0.00017
AAB691351_flagellin_partial_[Pseudomonas_aeruginosa]	1	l7	0.00639,0.01043,0.01589,0.00448,-0.00013
AAB691351_flagellin_partial_[Pseudomonas_aeruginosa]	1	l8	0.00165,0.01105,0.01080,0.00256,-0.00008
AAC459371_PopB_[Pseudomonas_aeruginosa]	1	l1	-0.00577,0.00911,0.02213,0.00330,-0.00499
AAC459371_PopB_[Pseudomonas_aeruginosa]	1	l2	-0.00315,0.00537,0.02141,0.00341,0.00402
AAC459371_PopB_[Pseudomonas_aeruginosa]	1	l3	0.00330,0.01092,0.01825,0.00470,-0.00067
AAC459371_PopB_[Pseudomonas_aeruginosa]	1	l4	0.00638,0.01609,0.01975,0.00496,-0.00087
AAC459371_PopB_[Pseudomonas_aeruginosa]	1	l5	0.00022,0.00925,0.02128,0.00263,0.00084
AAC459371_PopB_[Pseudomonas_aeruginosa]	1	l6	-0.00287,0.00942,0.02165,0.00279,-0.00042
AAC459371_PopB_[Pseudomonas_aeruginosa]	1	l7	0.00875,0.01063,0.02400,0.00368,-0.00060
AAC459371_PopB_[Pseudomonas_aeruginosa]	1	l8	0.00164,0.00843,0.02444,0.00314,0.00001
AAS655421_GapA_partial_[Mycoplasma_gallisepticum]	1	l1	0.00744,-0.00703,0.00318,0.00796,-0.00052
AAS655421_GapA_partial_[Mycoplasma_gallisepticum]	1	l2	-0.01515,0.00500,0.00146,0.00206,-0.00219
AAS655421_GapA_partial_[Mycoplasma_gallisepticum]	1	l3	-0.00932,-0.00591,0.00528,0.00698,-0.00513
AAS655421_GapA_partial_[Mycoplasma_gallisepticum]	1	l4	0.00153,-0.00218,0.00793,0.00480,-0.00839
AAS655421_GapA_partial_[Mycoplasma_gallisepticum]	1	l5	0.00808,-0.00743,0.00839,0.00286,0.00425
AAS655421_GapA_partial_[Mycoplasma_gallisepticum]	1	l6	0.00026,0.01205,0.00259,0.00509,-0.00028
AAS655421_GapA_partial_[Mycoplasma_gallisepticum]	1	l7	-0.00430,-0.00870,0.00751,0.00832,0.00060
AAS655421_GapA_partial_[Mycoplasma_gallisepticum]	1	l8	-0.01162,0.00363,0.00092,0.00773,-0.00461
ACK582631_LigA_partial_[Leptospira_kirschneri_serovar_Kambale]	1	l1	-0.00490,0.00384,0.00137,0.00490,0.00121
ACK582631_LigA_partial_[Leptospira_kirschneri_serovar_Kambale]	1	l2	0.00517,0.01058,-0.00436,0.00708,-0.01559
ACK582631_LigA_partial_[Leptospira_kirschneri_serovar_Kambale]	1	l3	-0.00720,-0.00172,-0.00562,0.00545,0.00990
ACK582631_LigA_partial_[Leptospira_kirschneri_serovar_Kambale]	1	l4	0.00597,0.01078,0.00080,0.00618,0.01518
ACK582631_LigA_partial_[Leptospira_kirschneri_serovar_Kambale]	1	l5	0.00306,0.01101,0.00336,0.00470,-0.00520
ACK582631_LigA_partial_[Leptospira_kirschneri_serovar_Kambale]	1	l6	-0.01165,0.00775,0.00465,0.00265,0.00022
ACK582631_LigA_partial_[Leptospira_kirschneri_serovar_Kambale]	1	l7	0.00195,0.01092,0.00520,0.00117,0.00740
ACK582631_LigA_partial_[Leptospira_kirschneri_serovar_Kambale]	1	l8	-0.00813,0.01191,-0.00121,0.00034,0.00683
ACH899081_LigB_partial_[Leptospira_interrogans_serovar_Pomona]	1	l1	-0.00177,0.00613,0.00304,0.00399,-0.00065
ACH899081_LigB_partial_[Leptospira_interrogans_serovar_Pomona]	1	l2	-0.00043,0.00809,0.00190,0.00436,-0.00004
ACH899081_LigB_partial_[Leptospira_interrogans_serovar_Pomona]	1	l3	0.00172,0.00536,0.00198,0.00480,0.00082
ACH899081_LigB_partial_[Leptospira_interrogans_serovar_Pomona]	1	l4	-0.00255,0.00622,0.00068,0.00478,0.00279
ACH899081_LigB_partial_[Leptospira_interrogans_serovar_Pomona]	1	l5	0.00006,0.00510,0.00368,0.00561,-0.00106
ACH899081_LigB_partial_[Leptospira_interrogans_serovar_Pomona]	1	l6	-0.00139,0.00499,0.00063,0.00471,0.00218
ACH899081_LigB_partial_[Leptospira_interrogans_serovar_Pomona]	1	l7	0.00017,0.00529,0.00249,0.00455,0.00279
ACH899081_LigB_partial_[Leptospira_interrogans_serovar_Pomona]	1	l8	0.00161,0.00513,0.00151,0.00427,0.00173
ADA574691_Mce_[Leptospira_interrogans_serovar_Wolffi]	1	l1	-0.00375,-0.00113,0.00385,0.00962,-0.00180
ADA574691_Mce_[Leptospira_interrogans_serovar_Wolffi]	1	l2	-0.00111,0.00146,0.00346,0.00691,-0.00277
ADA574691_Mce_[Leptospira_interrogans_serovar_Wolffi]	1	l3	-0.00018,0.00212,0.00248,0.00707,0.00184
ADA574691_Mce_[Leptospira_interrogans_serovar_Wolffi]	1	l4	-0.00153,0.00040,0.00492,0.00536,-0.00135
ADA574691_Mce_[Leptospira_interrogans_serovar_Wolffi]	1	l5	0.00120,0.00114,0.00483,0.00402,-0.00398
ADA574691_Mce_[Leptospira_interrogans_serovar_Wolffi]	1	l6	0.00353,0.00533,0.00178,0.00392,-0.00431
ADA574691_Mce_[Leptospira_interrogans_serovar_Wolffi]	1	l7	0.00787,-0.00108,0.00293,0.00862,0.00698
ADA574691_Mce_[Leptospira_interrogans_serovar_Wolffi]	1	l8	-0.00029,0.00143,0.00439,0.00497,-0.00575
ABJ752601_OmpL1_[Leptospira_borgpetersenii_serovar_Hardjobovis_str_JB197]	1	l1	-0.00491,0.00766,0.00681,0.00221,0.00533
ABJ752601_OmpL1_[Leptospira_borgpetersenii_serovar_Hardjobovis_str_JB197]	1	l2	0.00095,0.00707,0.00976,0.00276,-0.00222
ABJ752601_OmpL1_[Leptospira_borgpetersenii_serovar_Hardjobovis_str_JB197]	1	l3	-0.00479,0.00591,0.00102,0.00459,-0.00299
ABJ752601_OmpL1_[Leptospira_borgpetersenii_serovar_Hardjobovis_str_JB197]	1	l4	-0.00179,0.00625,0.00545,0.00295,-0.00029
ABJ752601_OmpL1_[Leptospira_borgpetersenii_serovar_Hardjobovis_str_JB197]	1	l5	-0.00322,0.00481,0.00087,0.00365,0.00044
ABJ752601_OmpL1_[Leptospira_borgpetersenii_serovar_Hardjobovis_str_JB197]	1	l6	0.00640,0.01475,0.00824,0.00726,0.00139
ABJ752601_OmpL1_[Leptospira_borgpetersenii_serovar_Hardjobovis_str_JB197]	1	l7	0.00232,0.00838,0.00363,0.00487,-0.00089
ABJ752601_OmpL1_[Leptospira_borgpetersenii_serovar_Hardjobovis_str_JB197]	1	l8	0.00234,0.00679,0.00868,0.00417,-0.00441
AE532691_LipL32_partial_[Leptospira_mayottensis_200901116]	1	l1	0.00469,0.00254,0.00072,0.00626,-0.00058
AE532691_LipL32_partial_[Leptospira_mayottensis_200901116]	1	l2	-0.00716,0.00229,0.00780,0.00377,0.00081
AE532691_LipL32_partial_[Leptospira_mayottensis_200901116]	1	l3	0.00921,0.01210,0.00769,0.00364,0.00138
AE532691_LipL32_partial_[Leptospira_mayottensis_200901116]	1	l4	0.00523,0.00721,0.00477,0.00738,0.00408
AE532691_LipL32_partial_[Leptospira_mayottensis_200901116]	1	l5	-0.00145,0.00985,0.00203,0.00537,-0.00540
AE532691_LipL32_partial_[Leptospira_mayottensis_200901116]	1	l6	0.00804,0.00720,0.00322,0.00476,0.00227
AE532691_LipL32_partial_[Leptospira_mayottensis_200901116]	1	l7	-0.00014,0.00849,0.00851,-0.00132,-0.00007
AE532691_LipL32_partial_[Leptospira_mayottensis_200901116]	1	l8	-0.00182,0.00883,-0.00658,0.00540,0.00241
AAS686481_LipL21_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	l1	0.01008,0.00254,0.00943,0.00063,0.00007
AAS686481_LipL21_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	l2	0.00240,0.00814,0.00800,0.00517,0.00487
AAS686481_LipL21_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	l3	0.00750,-0.00041,0.01200,0.00170,0.00002
AAS686481_LipL21_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	l4	0.00394,0.00490,0.01185,0.00293,-0.00373
AAS686481_LipL21_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	l5	0.00712,0.00140,0.01146,0.00065,0.00151
AAS686481_LipL21_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	l6	0.00426,0.00411,0.00880,0.00122,0.00067
AAS686481_LipL21_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	l7	0.00524,-0.00344,0.00799,0.00027,-0.00075
AAS686481_LipL21_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	l8	0.00501,0.01365,0.00982,0.00029,0.00508
AAN494942_LipL45_[Leptospira_interrogans_serovar_Lai_str_56601]	1	l1	0.00543,0.00385,0.01450,0.00693,0.00118
AAN494942_LipL45_[Leptospira_interrogans_serovar_Lai_str_56601]	1	l2	0.00056,0.00252,0.01230,0.00539,-0.00310
AAN494942_LipL45_[Leptospira_interrogans_serovar_Lai_str_56601]	1	l3	0.00205,0.00348,0.01234,0.00296,0.00095
AAN494942_LipL45_[Leptospira_interrogans_serovar_Lai_str_56601]	1	l4	-0.00538,0.00288,0.01123,0.00223,-0.00053
AAN494942_LipL45_[Leptospira_interrogans_serovar_Lai_str_56601]	1	l5	-0.00192,0.00022,0.01409,0.00644,-0.00118
AAN494942_LipL45_[Leptospira_interrogans_serovar_Lai_str_56601]	1	l6	-0.00039,-0.00294,0.01170,0.00771,-0.00002
AAN494942_LipL45_[Leptospira_interrogans_serovar_Lai_str_56601]	1	l7	-0.00059,0.00287,0.01166,0.00746,-0.00050
AAN494942_LipL45_[Leptospira_interrogans_serovar_Lai_str_56601]	1	l8	0.00614,-0.00041,0.01378,0.00691,0.00078
AI469061_Loa22_partial_[Leptospira_interrogans_serovar_Australis]	1	l1	0.00163,0.00127,0.00160,0.00169,0.00385
AI469061_Loa22_partial_[Leptospira_interrogans_serovar_Australis]	1	l2	0.00089,0.00397,0.01172,-0.00113,-0.00591
AI469061_Loa22_partial_[Leptospira_interrogans_serovar_Australis]	1	l3	0.00289,-0.00348,0.00528,0.00436,-0.00447
AI469061_Loa22_partial_[Leptospira_interrogans_serovar_Australis]	1	l4	0.00534,-0.00583,0.00075,0.00577,0.00532
AI469061_Loa22_partial_[Leptospira_interrogans_serovar_Australis]	1	l5	0.01293,0.00153,0.00531,0.00710,0.00262
AI469061_Loa22_partial_[Leptospira_interrogans_serovar_Australis]	1	l6	0.00163,0.00504,0.00466,0.00481,0.00596
AI469061_Loa22_partial_[Leptospira_interrogans_serovar_Australis]	1	l7	0.00517,0.00050,0.00255,0.00420,-0.00214
AI469061_Loa22_partial_[Leptospira_interrogans_serovar_Australis]	1	l8	0.00601,-0.00220,0.00791,0.00508,-0.00852
ADB110531_Lsa21_partial_[Leptospira_interrogans_serovar_Australis]	1	l1	0.00257,0.00303,-0.00019,0.00592,0.00220
ADB110531_Lsa21_partial_[Leptospira_interrogans_serovar_Australis]	1	l2	0.00182,0.00685,0.00027,0.00520,0.00238
ADB110531_Lsa21_partial_[Leptospira_interrogans_serovar_Australis]	1	l3	-0.01110,0.00204,-0.00007,0.00353,0.00211
