protein	class	lag	features
>TG_Phleumpratense(timothygrass)_2183	0	l8	0.00886,-0.01727,0.00387,0.01050,0.01735
>TG_Phleumpratense(timothygrass)_2184	0	l1	-0.00142,0.00582,0.00120,0.00424,-0.01014
>TG_Phleumpratense(timothygrass)_2184	0	l2	-0.00967,0.02223,-0.00959,0.00536,0.00056
>TG_Phleumpratense(timothygrass)_2184	0	l3	0.01165,-0.00494,-0.01065,0.00602,0.01247
>TG_Phleumpratense(timothygrass)_2184	0	l4	0.00901,-0.03543,-0.01675,-0.00267,-0.01644
>TG_Phleumpratense(timothygrass)_2184	0	l5	-0.01276,-0.01923,-0.00925,0.00741,0.01881
>TG_Phleumpratense(timothygrass)_2184	0	l6	-0.02256,-0.00886,0.02560,0.00760,0.00862
>TG_Phleumpratense(timothygrass)_2184	0	l7	-0.00785,-0.00453,0.02928,0.00279,0.00473
>TG_Phleumpratense(timothygrass)_2184	0	l8	0.01878,0.04748,-0.00608,0.01070,0.00473
>TG_Phleumpratense(timothygrass)_2185	0	l1	0.00014,0.00045,0.03312,0.01413,-0.00604
>TG_Phleumpratense(timothygrass)_2185	0	l2	-0.01525,-0.00004,0.01584,0.01986,-0.01888
>TG_Phleumpratense(timothygrass)_2185	0	l3	0.01069,-0.01076,0.05242,0.00403,0.01757
>TG_Phleumpratense(timothygrass)_2185	0	l4	0.00773,-0.01871,0.05289,0.01530,0.00018
>TG_Phleumpratense(timothygrass)_2185	0	l5	-0.02093,0.00891,0.01437,-0.01712,-0.02722
>TG_Phleumpratense(timothygrass)_2185	0	l6	-0.00270,-0.01120,0.03940,-0.00346,0.00906
>TG_Phleumpratense(timothygrass)_2185	0	l7	0.01682,0.00079,0.06380,-0.00754,0.02162
>TG_Phleumpratense(timothygrass)_2185	0	l8	-0.01192,0.00084,0.01966,0.00499,-0.01521
>TG_Phleumpratense(timothygrass)_2186	0	l1	0.01923,0.02753,-0.02698,0.01156,-0.00225
>TG_Phleumpratense(timothygrass)_2186	0	l2	0.02058,0.00279,0.00051,0.01771,0.00164
>TG_Phleumpratense(timothygrass)_2186	0	l3	0.01893,-0.00644,0.00732,0.01574,0.01512
>TG_Phleumpratense(timothygrass)_2186	0	l4	0.02103,0.00296,-0.00938,0.01442,-0.03615
>TG_Phleumpratense(timothygrass)_2186	0	l5	0.02038,0.00100,0.00936,0.01891,-0.01239
>TG_Phleumpratense(timothygrass)_2186	0	l6	0.01781,-0.00491,0.02567,0.01355,0.00869
>TG_Phleumpratense(timothygrass)_2186	0	l7	0.01906,-0.00027,-0.01961,0.01322,-0.01765
>TG_Phleumpratense(timothygrass)_2186	0	l8	0.01423,0.02451,-0.02146,0.00795,-0.03859
>TG_Phleumpratense(timothygrass)_2187	0	l1	-0.00287,0.03571,0.05972,0.00256,-0.01970
>TG_Phleumpratense(timothygrass)_2187	0	l2	0.00073,0.03646,0.05409,0.00412,-0.00687
>TG_Phleumpratense(timothygrass)_2187	0	l3	0.00114,0.03877,0.08599,0.00365,0.00333
>TG_Phleumpratense(timothygrass)_2187	0	l4	0.00443,0.05683,0.09217,0.00540,0.01688
>TG_Phleumpratense(timothygrass)_2187	0	l5	-0.00726,0.03617,0.05098,0.00446,-0.00443
>TG_Phleumpratense(timothygrass)_2187	0	l6	0.00199,0.03850,0.06496,0.00248,-0.01423
>TG_Phleumpratense(timothygrass)_2187	0	l7	0.00247,0.03392,0.09810,0.00396,0.00747
>TG_Phleumpratense(timothygrass)_2187	0	l8	-0.00012,0.03617,0.06858,0.00516,0.00549
>TG_Phleumpratense(timothygrass)_2188	0	l1	-0.00062,0.01039,0.01364,0.00881,0.00350
>TG_Phleumpratense(timothygrass)_2188	0	l2	-0.01132,0.01180,0.00770,0.00143,-0.02668
>TG_Phleumpratense(timothygrass)_2188	0	l3	0.02046,-0.00110,0.01523,0.00563,-0.03118
>TG_Phleumpratense(timothygrass)_2188	0	l4	-0.00182,-0.00509,0.01387,0.00366,0.01694
>TG_Phleumpratense(timothygrass)_2188	0	l5	-0.00132,0.00058,0.01517,0.00467,0.03158
>TG_Phleumpratense(timothygrass)_2188	0	l6	-0.00237,-0.02079,0.00389,0.00625,0.00142
>TG_Phleumpratense(timothygrass)_2188	0	l7	-0.00928,0.01346,0.00613,-0.00751,-0.02844
>TG_Phleumpratense(timothygrass)_2188	0	l8	0.02480,0.00611,0.02660,-0.00464,-0.02695
>TG_Phleumpratense(timothygrass)_2189	0	l1	0.02254,0.00236,0.00206,0.00701,-0.03265
>TG_Phleumpratense(timothygrass)_2189	0	l2	0.00021,0.00319,-0.00109,-0.01435,0.01973
>TG_Phleumpratense(timothygrass)_2189	0	l3	-0.01717,0.00579,-0.00510,-0.01170,-0.00047
>TG_Phleumpratense(timothygrass)_2189	0	l4	-0.04034,-0.00640,-0.00270,-0.00884,0.00527
>TG_Phleumpratense(timothygrass)_2189	0	l5	-0.03557,0.01471,0.00332,0.00199,-0.00973
>TG_Phleumpratense(timothygrass)_2189	0	l6	-0.01477,0.00231,0.00445,-0.00825,0.00949
>TG_Phleumpratense(timothygrass)_2189	0	l7	0.01063,-0.01085,0.00152,0.00090,0.00529
>TG_Phleumpratense(timothygrass)_2189	0	l8	0.02462,0.02269,-0.00495,0.00351,-0.01431
>TG_Phleumpratense(timothygrass)_2190	0	l1	0.01725,0.00805,0.03064,0.00675,0.00528
>TG_Phleumpratense(timothygrass)_2190	0	l2	-0.00886,0.01134,0.01985,0.01414,-0.02487
>TG_Phleumpratense(timothygrass)_2190	0	l3	-0.00704,0.01283,-0.01647,0.02334,-0.00391
>TG_Phleumpratense(timothygrass)_2190	0	l4	-0.00600,0.00123,-0.02218,0.01608,-0.00477
>TG_Phleumpratense(timothygrass)_2190	0	l5	-0.00666,0.00235,-0.03331,0.01580,0.02824
>TG_Phleumpratense(timothygrass)_2190	0	l6	-0.00337,-0.00002,-0.02795,0.00885,0.00798
>TG_Phleumpratense(timothygrass)_2190	0	l7	0.01755,0.01243,-0.02147,0.02151,-0.02081
>TG_Phleumpratense(timothygrass)_2190	0	l8	0.02090,-0.00107,-0.00368,0.00638,-0.01638
>TG_Phleumpratense(timothygrass)_2191	0	l1	0.01244,0.00427,-0.00280,0.00819,-0.01982
>TG_Phleumpratense(timothygrass)_2191	0	l2	-0.02739,-0.00832,0.01509,-0.01184,0.00947
>TG_Phleumpratense(timothygrass)_2191	0	l3	-0.00541,0.00963,-0.00068,-0.02677,-0.00921
>TG_Phleumpratense(timothygrass)_2191	0	l4	0.02495,0.00667,0.01040,-0.02243,0.01606
>TG_Phleumpratense(timothygrass)_2191	0	l5	0.00769,-0.00566,0.00836,0.03330,-0.01056
>TG_Phleumpratense(timothygrass)_2191	0	l6	-0.04329,-0.00133,-0.00577,0.01724,0.00046
>TG_Phleumpratense(timothygrass)_2191	0	l7	-0.03477,-0.00123,0.00537,0.01682,-0.01010
>TG_Phleumpratense(timothygrass)_2191	0	l8	0.01216,0.01410,-0.01085,-0.04177,-0.01887
>TG_Phleumpratense(timothygrass)_2192	0	l1	-0.01347,-0.01657,0.02330,-0.00829,0.00450
>TG_Phleumpratense(timothygrass)_2192	0	l2	-0.01856,-0.00126,0.02417,-0.00467,0.01317
>TG_Phleumpratense(timothygrass)_2192	0	l3	0.01826,-0.00758,0.01073,0.00751,-0.00894
>TG_Phleumpratense(timothygrass)_2192	0	l4	-0.00704,0.01206,0.00403,-0.00181,-0.00039
>TG_Phleumpratense(timothygrass)_2192	0	l5	-0.00241,-0.01486,0.02344,-0.01128,0.00422
>TG_Phleumpratense(timothygrass)_2192	0	l6	-0.02069,-0.01047,0.01291,0.00575,0.00316
>TG_Phleumpratense(timothygrass)_2192	0	l7	0.01853,0.01144,0.02252,0.02550,0.00043
>TG_Phleumpratense(timothygrass)_2192	0	l8	0.02707,-0.01072,0.02274,-0.02530,0.01832
>TG_Phleumpratense(timothygrass)_2193	0	l1	-0.01326,0.01966,0.00970,0.00675,-0.00399
>TG_Phleumpratense(timothygrass)_2193	0	l2	-0.00628,-0.01128,0.01197,-0.00439,-0.00780
>TG_Phleumpratense(timothygrass)_2193	0	l3	-0.00291,0.00676,0.01243,0.00089,0.00378
>TG_Phleumpratense(timothygrass)_2193	0	l4	0.01896,-0.01335,0.02504,0.00553,0.00175
>TG_Phleumpratense(timothygrass)_2193	0	l5	-0.02854,-0.00640,0.01552,0.01243,0.00076
>TG_Phleumpratense(timothygrass)_2193	0	l6	-0.00054,0.03572,0.02435,0.00741,0.02401
>TG_Phleumpratense(timothygrass)_2193	0	l7	0.01779,0.01061,0.00970,-0.01764,-0.01637
>TG_Phleumpratense(timothygrass)_2193	0	l8	0.00730,-0.04572,-0.00120,0.01250,-0.00273
>TG_Phleumpratense(timothygrass)_2194	0	l1	0.01026,0.00979,0.01561,0.00232,-0.00327
>TG_Phleumpratense(timothygrass)_2194	0	l2	0.00773,-0.01154,0.00684,0.00380,-0.00349
>TG_Phleumpratense(timothygrass)_2194	0	l3	0.01094,0.00117,0.03195,-0.00016,0.00257
>TG_Phleumpratense(timothygrass)_2194	0	l4	-0.00366,0.00983,0.02503,0.01052,0.00474
>TG_Phleumpratense(timothygrass)_2194	0	l5	-0.01036,0.00397,-0.00127,0.00841,0.00851
>TG_Phleumpratense(timothygrass)_2194	0	l6	-0.00373,-0.00215,0.01222,0.00382,-0.00976
>TG_Phleumpratense(timothygrass)_2194	0	l7	-0.00888,0.01106,0.02052,0.00268,0.00827
>TG_Phleumpratense(timothygrass)_2194	0	l8	-0.04418,0.00995,-0.00468,-0.00411,-0.01826
>TG_Phleumpratense(timothygrass)_2195	0	l1	-0.00305,-0.00908,0.02532,-0.00139,0.00947
>TG_Phleumpratense(timothygrass)_2195	0	l2	-0.00758,0.02711,0.01302,-0.00235,0.00990
>TG_Phleumpratense(timothygrass)_2195	0	l3	-0.00527,-0.00159,0.02113,0.00175,-0.00371
>TG_Phleumpratense(timothygrass)_2195	0	l4	0.00674,0.01904,0.01876,-0.00285,-0.00915
>TG_Phleumpratense(timothygrass)_2195	0	l5	0.00234,-0.03139,0.02973,0.00306,0.00513
>TG_Phleumpratense(timothygrass)_2195	0	l6	-0.00302,0.00934,0.02429,0.00768,-0.00080
>TG_Phleumpratense(timothygrass)_2195	0	l7	-0.00404,-0.00396,0.03875,0.00336,0.01599
>TG_Phleumpratense(timothygrass)_2195	0	l8	0.01595,0.02095,0.02671,0.00118,0.00818
>TG_Phleumpratense(timothygrass)_2196	0	l1	-0.00268,-0.00003,-0.01004,0.01372,-0.01373
>TG_Phleumpratense(timothygrass)_2196	0	l2	0.00776,-0.00145,-0.00947,0.01114,-0.01285
>TG_Phleumpratense(timothygrass)_2196	0	l3	-0.00928,-0.00333,0.01567,0.01055,0.02076
>TG_Phleumpratense(timothygrass)_2196	0	l4	-0.01037,0.02107,0.00745,0.01140,-0.01275
>TG_Phleumpratense(timothygrass)_2196	0	l5	0.00180,-0.00025,0.00590,0.01548,-0.01358
>TG_Phleumpratense(timothygrass)_2196	0	l6	-0.00720,0.00100,-0.02620,0.01020,0.01615
>TG_Phleumpratense(timothygrass)_2196	0	l7	-0.00603,0.00451,0.02777,0.00180,0.01137
>TG_Phleumpratense(timothygrass)_2196	0	l8	0.00425,0.01395,0.00903,0.00023,-0.03325
>TG_Phleumpratense(timothygrass)_2197	0	l1	0.01300,0.01315,0.01801,-0.01803,-0.01351
>TG_Phleumpratense(timothygrass)_2197	0	l2	0.02422,-0.02637,0.00258,0.01651,-0.01275
>TG_Phleumpratense(timothygrass)_2197	0	l3	0.00087,-0.02882,0.00788,-0.00095,0.01376
>TG_Phleumpratense(timothygrass)_2197	0	l4	-0.00636,-0.01361,0.00991,-0.00375,-0.00283
>TG_Phleumpratense(timothygrass)_2197	0	l5	-0.01103,0.00425,0.00848,0.01473,0.00490
>TG_Phleumpratense(timothygrass)_2197	0	l6	-0.01789,0.02742,0.00668,-0.02400,-0.01668
>TG_Phleumpratense(timothygrass)_2197	0	l7	-0.02931,0.01225,0.00432,0.02467,0.00415
>TG_Phleumpratense(timothygrass)_2197	0	l8	-0.02313,-0.00513,0.01106,-0.00882,0.01680
>TG_Phleumpratense(timothygrass)_2198	0	l1	-0.00203,0.01207,0.05448,0.00637,0.02680
>TG_Phleumpratense(timothygrass)_2198	0	l2	-0.00615,0.00659,0.04305,0.00653,0.02059
>TG_Phleumpratense(timothygrass)_2198	0	l3	-0.00302,0.00560,0.02373,0.00550,0.00352
>TG_Phleumpratense(timothygrass)_2198	0	l4	0.01030,0.01257,0.01526,0.00117,0.00324
>TG_Phleumpratense(timothygrass)_2198	0	l5	-0.00749,0.01363,0.00650,-0.00173,-0.01584
>TG_Phleumpratense(timothygrass)_2198	0	l6	-0.00491,0.00780,0.00195,-0.00178,-0.02491
>TG_Phleumpratense(timothygrass)_2198	0	l7	0.00055,0.01449,0.00191,0.00041,-0.02437
>TG_Phleumpratense(timothygrass)_2198	0	l8	0.00260,0.01401,0.01135,0.00400,-0.01576
>TG_Phleumpratense(timothygrass)_2199	0	l1	-0.00977,0.00406,0.04295,-0.00686,0.00969
>TG_Phleumpratense(timothygrass)_2199	0	l2	-0.00121,-0.00760,0.04196,-0.01128,0.00438
>TG_Phleumpratense(timothygrass)_2199	0	l3	0.01182,-0.00364,0.03439,0.01344,0.00195
>TG_Phleumpratense(timothygrass)_2199	0	l4	-0.00242,0.00241,0.03939,-0.00377,0.00283
>TG_Phleumpratense(timothygrass)_2199	0	l5	-0.00468,0.00575,0.03301,-0.00839,-0.00135
>TG_Phleumpratense(timothygrass)_2199	0	l6	-0.01510,0.00535,0.02520,0.02556,0.00077
>TG_Phleumpratense(timothygrass)_2199	0	l7	-0.02076,-0.00932,0.01684,-0.00175,-0.01982
>TG_Phleumpratense(timothygrass)_2199	0	l8	0.01993,-0.00438,0.00523,-0.01756,-0.00732
>TG_Phleumpratense(timothygrass)_2200	0	l1	-0.01138,-0.00651,-0.00094,0.00913,-0.01062
>TG_Phleumpratense(timothygrass)_2200	0	l2	-0.00243,0.00160,-0.01983,0.00789,-0.02767
>TG_Phleumpratense(timothygrass)_2200	0	l3	-0.00277,0.00675,0.03556,0.00044,0.02104
>TG_Phleumpratense(timothygrass)_2200	0	l4	-0.00522,-0.01261,0.01870,0.00708,0.00254
>TG_Phleumpratense(timothygrass)_2200	0	l5	-0.01982,0.02816,-0.02584,0.00457,-0.00630
>TG_Phleumpratense(timothygrass)_2200	0	l6	0.03971,-0.01557,-0.00497,0.01889,0.01960
>TG_Phleumpratense(timothygrass)_2200	0	l7	-0.00797,-0.00590,0.03123,0.00326,-0.02906
>TG_Phleumpratense(timothygrass)_2200	0	l8	-0.01033,0.00969,-0.01661,0.00762,0.00945
>TG_Phleumpratense(timothygrass)_2201	0	l1	0.00353,-0.00790,-0.00433,0.01515,0.00267
>TG_Phleumpratense(timothygrass)_2201	0	l2	0.00033,-0.00213,0.00649,0.02322,0.00031
>TG_Phleumpratense(timothygrass)_2201	0	l3	-0.01559,0.00630,0.00962,0.01601,0.00442
>TG_Phleumpratense(timothygrass)_2201	0	l4	-0.00551,0.00660,0.00869,0.01876,0.01366
>TG_Phleumpratense(timothygrass)_2201	0	l5	-0.00681,-0.00903,0.00885,0.00683,0.00628
>TG_Phleumpratense(timothygrass)_2201	0	l6	-0.01561,-0.01226,0.00813,0.00943,0.02970
>TG_Phleumpratense(timothygrass)_2201	0	l7	0.00172,0.01010,0.00931,0.00514,-0.00466
>TG_Phleumpratense(timothygrass)_2201	0	l8	0.00084,-0.01387,-0.00092,0.01119,0.00111
>TG_Phleumpratense(timothygrass)_2202	0	l1	0.00769,0.01213,0.00502,0.01951,0.02659
>TG_Phleumpratense(timothygrass)_2202	0	l2	0.00606,0.01592,0.02704,0.01200,0.01297
>TG_Phleumpratense(timothygrass)_2202	0	l3	-0.01610,0.00719,-0.00235,0.01189,0.00313
>TG_Phleumpratense(timothygrass)_2202	0	l4	-0.01275,0.00571,-0.02350,0.01295,-0.02127
>TG_Phleumpratense(timothygrass)_2202	0	l5	-0.01239,0.01613,0.01902,0.01831,-0.03109
>TG_Phleumpratense(timothygrass)_2202	0	l6	-0.00800,0.01439,-0.07787,0.01546,-0.00828
>TG_Phleumpratense(timothygrass)_2202	0	l7	0.01335,0.02145,-0.00650,0.00878,-0.01635
>TG_Phleumpratense(timothygrass)_2202	0	l8	-0.01385,0.00654,-0.03563,0.01079,0.00800
>TG_Phleumpratense(timothygrass)_2203	0	l1	0.02028,-0.02138,-0.00592,-0.00164,-0.00202
>TG_Phleumpratense(timothygrass)_2203	0	l2	0.01716,0.01443,-0.00551,-0.00502,0.01310
>TG_Phleumpratense(timothygrass)_2203	0	l3	0.00399,0.01309,0.00110,0.00165,-0.00749
>TG_Phleumpratense(timothygrass)_2203	0	l4	-0.02377,-0.00116,-0.01317,-0.01094,-0.00414
>TG_Phleumpratense(timothygrass)_2203	0	l5	-0.02688,-0.01174,-0.00831,0.00522,0.01115
>TG_Phleumpratense(timothygrass)_2203	0	l6	-0.01702,0.03665,-0.01174,0.00107,-0.00024
>TG_Phleumpratense(timothygrass)_2203	0	l7	-0.00357,-0.02363,0.02783,0.00253,0.00377
>TG_Phleumpratense(timothygrass)_2203	0	l8	0.01195,-0.04930,-0.00841,0.00846,-0.00342
>TG_Phleumpratense(timothygrass)_2204	0	l1	-0.00753,0.01152,0.00636,0.01386,0.01580
>TG_Phleumpratense(timothygrass)_2204	0	l2	0.00316,0.01211,-0.01310,0.01382,0.01307
>TG_Phleumpratense(timothygrass)_2204	0	l3	-0.02266,0.02283,-0.01664,0.00847,0.02741
>TG_Phleumpratense(timothygrass)_2204	0	l4	0.01433,0.01404,0.00456,0.01475,0.02214
>TG_Phleumpratense(timothygrass)_2204	0	l5	0.01173,0.01795,0.00187,0.01695,0.01464
>TG_Phleumpratense(timothygrass)_2204	0	l6	-0.00448,0.01193,-0.02207,0.01584,0.00937
>TG_Phleumpratense(timothygrass)_2204	0	l7	0.00147,0.00554,-0.01301,0.01194,0.01257
>TG_Phleumpratense(timothygrass)_2204	0	l8	-0.01687,0.00419,0.01161,0.00615,-0.00580
>TG_Phleumpratense(timothygrass)_2205	0	l1	-0.01172,0.00261,0.01452,0.02127,0.00607
>TG_Phleumpratense(timothygrass)_2205	0	l2	-0.02111,0.01223,-0.00555,0.02989,-0.00200
>TG_Phleumpratense(timothygrass)_2205	0	l3	0.02817,0.00756,0.00621,0.01717,-0.00578
>TG_Phleumpratense(timothygrass)_2205	0	l4	-0.00848,-0.00708,-0.01027,0.03089,-0.01374
>TG_Phleumpratense(timothygrass)_2205	0	l5	-0.02276,0.00429,0.00199,0.01886,-0.01274
>TG_Phleumpratense(timothygrass)_2205	0	l6	0.03065,-0.01971,-0.01094,0.03438,-0.01373
>TG_Phleumpratense(timothygrass)_2205	0	l7	0.00460,-0.01612,-0.01823,0.01595,0.00504
>TG_Phleumpratense(timothygrass)_2205	0	l8	-0.02387,-0.01869,-0.03113,0.02039,-0.00023
>TG_Phleumpratense(timothygrass)_2206	0	l1	-0.01755,-0.01429,0.03905,0.00708,0.00199
>TG_Phleumpratense(timothygrass)_2206	0	l2	0.00303,-0.00206,0.02053,0.00089,-0.01869
>TG_Phleumpratense(timothygrass)_2206	0	l3	0.01253,0.00537,0.01794,-0.01368,0.02848
>TG_Phleumpratense(timothygrass)_2206	0	l4	-0.00311,-0.01224,0.04717,-0.00989,-0.00179
>TG_Phleumpratense(timothygrass)_2206	0	l5	0.00279,0.02005,0.02181,0.00136,-0.04237
>TG_Phleumpratense(timothygrass)_2206	0	l6	-0.01451,-0.03226,0.01716,0.01940,0.01075
>TG_Phleumpratense(timothygrass)_2206	0	l7	0.01386,0.01018,0.03811,0.03565,0.02823
>TG_Phleumpratense(timothygrass)_2206	0	l8	-0.01612,-0.00135,0.05892,0.01678,-0.02230
>TG_Phleumpratense(timothygrass)_2207	0	l1	0.00025,0.02228,0.01226,0.00273,0.00482
>TG_Phleumpratense(timothygrass)_2207	0	l2	-0.00743,0.01903,0.01659,-0.00538,-0.00614
>TG_Phleumpratense(timothygrass)_2207	0	l3	0.01808,0.01804,0.00458,-0.00503,-0.03671
>TG_Phleumpratense(timothygrass)_2207	0	l4	0.00372,0.00640,0.01165,-0.00551,-0.00892
>TG_Phleumpratense(timothygrass)_2207	0	l5	0.00064,-0.00677,0.02234,0.01769,0.00674
>TG_Phleumpratense(timothygrass)_2207	0	l6	-0.01279,-0.02974,0.02727,0.00291,0.02845
>TG_Phleumpratense(timothygrass)_2207	0	l7	-0.01299,-0.01174,0.02120,-0.01096,0.01709
>TG_Phleumpratense(timothygrass)_2207	0	l8	0.01299,-0.03777,0.04052,-0.00165,-0.01265
>TG_Phleumpratense(timothygrass)_2208	0	l1	-0.01009,0.00812,0.01414,0.00635,-0.01486
>TG_Phleumpratense(timothygrass)_2208	0	l2	-0.00025,-0.00057,-0.01608,0.00530,-0.00762
>TG_Phleumpratense(timothygrass)_2208	0	l3	-0.01222,0.00644,0.01178,0.00424,0.01688
>TG_Phleumpratense(timothygrass)_2208	0	l4	0.00079,0.01190,0.01447,0.00723,0.00012
>TG_Phleumpratense(timothygrass)_2208	0	l5	0.01482,-0.00779,0.01348,0.00850,-0.04752
>TG_Phleumpratense(timothygrass)_2208	0	l6	0.00538,-0.00409,0.02770,0.00490,0.02428
>TG_Phleumpratense(timothygrass)_2208	0	l7	-0.00493,0.00791,0.02807,0.00241,0.00398
>TG_Phleumpratense(timothygrass)_2208	0	l8	0.00140,0.00418,-0.01105,0.01071,-0.01431
>TG_Phleumpratense(timothygrass)_2209	0	l1	0.00843,0.00753,-0.03351,0.00239,0.02693
>TG_Phleumpratense(timothygrass)_2209	0	l2	0.01157,0.02132,0.00377,0.00594,0.03189
>TG_Phleumpratense(timothygrass)_2209	0	l3	0.01486,0.01838,0.06647,0.01033,0.03109
>TG_Phleumpratense(timothygrass)_2209	0	l4	0.01034,0.03958,-0.03941,-0.00243,0.02293
>TG_Phleumpratense(timothygrass)_2209	0	l5	0.01331,0.05356,0.09289,0.00797,0.02149
>TG_Phleumpratense(timothygrass)_2209	0	l6	0.01006,0.00241,-0.02080,-0.00101,0.02226
>TG_Phleumpratense(timothygrass)_2209	0	l7	0.01027,0.02578,-0.00739,-0.00068,0.02180
>TG_Phleumpratense(timothygrass)_2209	0	l8	0.01481,0.01965,0.08793,0.01362,0.01568
>TG_Phleumpratense(timothygrass)_2210	0	l1	0.00785,-0.00001,0.00062,0.00119,-0.01182
>TG_Phleumpratense(timothygrass)_2210	0	l2	0.00106,-0.01053,0.01357,0.00536,-0.00323
>TG_Phleumpratense(timothygrass)_2210	0	l3	-0.00362,-0.01290,-0.01980,0.01621,-0.00798
>TG_Phleumpratense(timothygrass)_2210	0	l4	-0.00696,0.00211,-0.02978,0.00358,-0.01612
>TG_Phleumpratense(timothygrass)_2210	0	l5	-0.00751,0.00270,0.00094,0.01364,0.01988
>TG_Phleumpratense(timothygrass)_2210	0	l6	0.01080,-0.00247,-0.03187,0.00938,0.01047
>TG_Phleumpratense(timothygrass)_2210	0	l7	0.01298,0.01472,0.00951,0.02012,0.00619
>TG_Phleumpratense(timothygrass)_2210	0	l8	0.00554,0.01604,-0.01659,0.00484,-0.00544
>TG_Phleumpratense(timothygrass)_2211	0	l1	-0.01042,0.00370,0.00664,-0.00056,0.00195
>TG_Phleumpratense(timothygrass)_2211	0	l2	0.01336,-0.01652,0.00997,0.00429,-0.01090
>TG_Phleumpratense(timothygrass)_2211	0	l3	-0.01979,-0.02136,0.00319,0.01684,-0.00835
>TG_Phleumpratense(timothygrass)_2211	0	l4	0.00145,0.00414,0.00391,0.00570,-0.01719
>TG_Phleumpratense(timothygrass)_2211	0	l5	-0.01460,-0.01180,-0.02106,0.00474,-0.00786
>TG_Phleumpratense(timothygrass)_2211	0	l6	0.01329,-0.00355,-0.02109,0.01668,0.01099
>TG_Phleumpratense(timothygrass)_2211	0	l7	-0.00634,0.01406,-0.00988,0.01387,0.00154
>TG_Phleumpratense(timothygrass)_2211	0	l8	0.01009,0.01567,-0.01111,0.00386,0.03266
>TG_Phleumpratense(timothygrass)_2212	0	l1	0.00035,0.00755,0.00245,0.00728,-0.01453
>TG_Phleumpratense(timothygrass)_2212	0	l2	-0.01260,-0.01892,0.00712,0.00065,-0.00587
>TG_Phleumpratense(timothygrass)_2212	0	l3	0.00706,-0.00384,-0.00270,-0.01007,0.00234
>TG_Phleumpratense(timothygrass)_2212	0	l4	0.00456,0.01014,0.00848,-0.01507,0.01611
>TG_Phleumpratense(timothygrass)_2212	0	l5	-0.02202,0.00363,-0.01500,-0.01874,-0.01369
>TG_Phleumpratense(timothygrass)_2212	0	l6	-0.03084,-0.00119,-0.01739,-0.02176,-0.00978
>TG_Phleumpratense(timothygrass)_2212	0	l7	0.00808,-0.00091,-0.02095,0.00002,-0.00046
>TG_Phleumpratense(timothygrass)_2212	0	l8	0.01418,-0.02323,-0.02703,-0.00232,0.01163
>TG_Phleumpratense(timothygrass)_2213	0	l1	0.00900,0.00304,0.01894,0.00711,0.01019
>TG_Phleumpratense(timothygrass)_2213	0	l2	-0.00287,-0.00617,0.02083,-0.02119,-0.01598
>TG_Phleumpratense(timothygrass)_2213	0	l3	-0.00439,0.00668,0.04237,-0.01382,-0.01558
>TG_Phleumpratense(timothygrass)_2213	0	l4	-0.00968,-0.00198,0.00761,0.01240,0.01892
>TG_Phleumpratense(timothygrass)_2213	0	l5	-0.00095,-0.00061,0.01732,0.01757,0.01148
>TG_Phleumpratense(timothygrass)_2213	0	l6	-0.01466,0.01985,0.03275,-0.01714,-0.00281
>TG_Phleumpratense(timothygrass)_2213	0	l7	-0.01270,-0.00258,0.01413,-0.02220,-0.01365
>TG_Phleumpratense(timothygrass)_2213	0	l8	-0.00011,0.00803,0.00034,0.00790,0.01112
>TG_Phleumpratense(timothygrass)_2214	0	l1	-0.00099,-0.00212,-0.00763,-0.00010,0.00746
>TG_Phleumpratense(timothygrass)_2214	0	l2	-0.02623,0.00223,-0.00638,0.00917,-0.00847
>TG_Phleumpratense(timothygrass)_2214	0	l3	0.02009,0.00098,-0.00544,-0.01453,0.00439
>TG_Phleumpratense(timothygrass)_2214	0	l4	0.01644,0.00542,0.00861,0.00245,-0.01690
>TG_Phleumpratense(timothygrass)_2214	0	l5	-0.02964,-0.00533,0.04840,-0.00930,0.01371
>TG_Phleumpratense(timothygrass)_2214	0	l6	-0.00732,-0.00094,-0.01966,0.01430,-0.01235
>TG_Phleumpratense(timothygrass)_2214	0	l7	0.03010,-0.02496,-0.00220,-0.00626,-0.03710
>TG_Phleumpratense(timothygrass)_2214	0	l8	-0.00529,0.00604,-0.00335,0.03205,-0.00699
>TG_Phleumpratense(timothygrass)_2215	0	l1	0.02179,-0.00586,0.00553,0.00011,0.00896
>TG_Phleumpratense(timothygrass)_2215	0	l2	-0.02344,-0.01146,-0.00162,0.00573,-0.01294
>TG_Phleumpratense(timothygrass)_2215	0	l3	-0.04350,0.00358,-0.00390,-0.00304,-0.00743
>TG_Phleumpratense(timothygrass)_2215	0	l4	-0.01644,-0.01038,-0.00359,-0.01673,-0.00112
>TG_Phleumpratense(timothygrass)_2215	0	l5	0.03287,0.00958,0.00734,-0.00268,0.01272
>TG_Phleumpratense(timothygrass)_2215	0	l6	0.02545,-0.01958,0.00839,0.02100,-0.01875
>TG_Phleumpratense(timothygrass)_2215	0	l7	0.00890,-0.00052,-0.00000,-0.00450,-0.01599
>TG_Phleumpratense(timothygrass)_2215	0	l8	-0.04325,0.01470,-0.00820,0.02584,0.01842
>TG_Phleumpratense(timothygrass)_2216	0	l1	0.00239,-0.00167,-0.00104,0.01532,0.02842
