protein	class	lag	features
ABF366441_hypothetical_protein_MGAS2096_Spy1592_[Streptococcus_pyogenes_MGAS2096]	1	l5	0.00168,-0.00248,0.00892,0.00953,-0.00025
ABF366441_hypothetical_protein_MGAS2096_Spy1592_[Streptococcus_pyogenes_MGAS2096]	1	l6	0.00668,0.00848,0.00540,0.00747,-0.00172
ABF366441_hypothetical_protein_MGAS2096_Spy1592_[Streptococcus_pyogenes_MGAS2096]	1	l7	0.00947,0.00333,0.00477,0.00616,0.00209
ABF366441_hypothetical_protein_MGAS2096_Spy1592_[Streptococcus_pyogenes_MGAS2096]	1	l8	-0.00341,-0.00247,0.00111,0.00966,-0.00056
AAR189901_fibronectin/fibrinogenbinding_protein_partial_[Streptococcus_pyogenes]	1	l1	0.00235,-0.00001,0.00968,0.00159,-0.00096
AAR189901_fibronectin/fibrinogenbinding_protein_partial_[Streptococcus_pyogenes]	1	l2	-0.00601,0.00167,0.00417,0.00265,0.00136
AAR189901_fibronectin/fibrinogenbinding_protein_partial_[Streptococcus_pyogenes]	1	l3	0.00166,0.00520,0.00471,0.00517,-0.00047
AAR189901_fibronectin/fibrinogenbinding_protein_partial_[Streptococcus_pyogenes]	1	l4	-0.00374,0.00409,0.00269,0.00499,-0.00403
AAR189901_fibronectin/fibrinogenbinding_protein_partial_[Streptococcus_pyogenes]	1	l5	-0.00115,0.00256,0.00793,0.00669,0.00068
AAR189901_fibronectin/fibrinogenbinding_protein_partial_[Streptococcus_pyogenes]	1	l6	-0.00169,-0.00062,0.00496,0.00331,-0.00213
AAR189901_fibronectin/fibrinogenbinding_protein_partial_[Streptococcus_pyogenes]	1	l7	-0.00036,0.00181,0.00646,0.00538,0.00450
AAR189901_fibronectin/fibrinogenbinding_protein_partial_[Streptococcus_pyogenes]	1	l8	0.00462,0.00223,0.00511,0.00673,0.00226
AAF277151_PspA_partial_[Streptococcus_pneumoniae]	1	l1	0.00686,0.00355,0.01110,0.00214,0.00551
AAF277151_PspA_partial_[Streptococcus_pneumoniae]	1	l2	0.00459,0.00362,0.01759,0.00580,0.00503
AAF277151_PspA_partial_[Streptococcus_pneumoniae]	1	l3	0.01012,0.00652,0.00835,-0.00012,0.00213
AAF277151_PspA_partial_[Streptococcus_pneumoniae]	1	l4	0.01263,0.00738,0.01861,0.00290,0.00503
AAF277151_PspA_partial_[Streptococcus_pneumoniae]	1	l5	0.00858,0.00380,0.01488,0.00722,0.00738
AAF277151_PspA_partial_[Streptococcus_pneumoniae]	1	l6	0.00510,0.00475,0.01419,0.00336,0.00340
AAF277151_PspA_partial_[Streptococcus_pneumoniae]	1	l7	0.02085,0.00942,0.01952,0.00841,0.01006
AAF277151_PspA_partial_[Streptococcus_pneumoniae]	1	l8	0.00932,0.01025,0.01399,0.00576,0.00548
CAB047581_PCPA_[Streptococcus_pneumoniae]	1	l1	0.00336,-0.00029,0.00560,0.00274,-0.00437
CAB047581_PCPA_[Streptococcus_pneumoniae]	1	l2	-0.00527,-0.00064,0.00523,0.00516,-0.00215
CAB047581_PCPA_[Streptococcus_pneumoniae]	1	l3	-0.00447,-0.00374,-0.00360,0.00500,0.00321
CAB047581_PCPA_[Streptococcus_pneumoniae]	1	l4	-0.00882,0.00485,0.00157,0.01025,0.00248
CAB047581_PCPA_[Streptococcus_pneumoniae]	1	l5	-0.00639,-0.00046,0.00277,0.00453,0.00042
CAB047581_PCPA_[Streptococcus_pneumoniae]	1	l6	0.00003,0.00362,-0.00086,0.00267,0.00305
CAB047581_PCPA_[Streptococcus_pneumoniae]	1	l7	-0.00189,-0.00473,0.00451,0.00444,0.00556
CAB047581_PCPA_[Streptococcus_pneumoniae]	1	l8	0.00179,0.00260,-0.00187,0.00383,-0.00342
WP_0007003381_pneumococcal_histidine_triad_protein_PhtD_[Streptococcus_pneumoniae]	1	l1	0.00558,-0.00332,0.00582,0.00505,-0.00085
WP_0007003381_pneumococcal_histidine_triad_protein_PhtD_[Streptococcus_pneumoniae]	1	l2	0.00083,-0.00140,0.00907,0.00248,0.00409
WP_0007003381_pneumococcal_histidine_triad_protein_PhtD_[Streptococcus_pneumoniae]	1	l3	0.00114,-0.00045,0.00852,0.00316,-0.00344
WP_0007003381_pneumococcal_histidine_triad_protein_PhtD_[Streptococcus_pneumoniae]	1	l4	0.00421,0.00230,0.00741,0.00341,0.00240
WP_0007003381_pneumococcal_histidine_triad_protein_PhtD_[Streptococcus_pneumoniae]	1	l5	0.00545,0.00260,0.00570,0.00350,-0.00143
WP_0007003381_pneumococcal_histidine_triad_protein_PhtD_[Streptococcus_pneumoniae]	1	l6	0.00552,-0.00308,0.00643,0.00130,0.00265
WP_0007003381_pneumococcal_histidine_triad_protein_PhtD_[Streptococcus_pneumoniae]	1	l7	0.00911,0.00274,0.00158,0.00247,0.00119
WP_0007003381_pneumococcal_histidine_triad_protein_PhtD_[Streptococcus_pneumoniae]	1	l8	0.00632,0.00082,0.00233,0.00336,0.00263
EJG735991_endopeptidase_O_[Streptococcus_pneumoniae_2082239]	1	l1	-0.00328,0.00333,0.00350,0.00249,0.00477
EJG735991_endopeptidase_O_[Streptococcus_pneumoniae_2082239]	1	l2	-0.00724,0.00298,0.00691,0.00403,0.00076
EJG735991_endopeptidase_O_[Streptococcus_pneumoniae_2082239]	1	l3	-0.00029,-0.00119,0.00517,0.00151,0.00078
EJG735991_endopeptidase_O_[Streptococcus_pneumoniae_2082239]	1	l4	0.00295,-0.00012,0.00539,0.00311,0.00480
EJG735991_endopeptidase_O_[Streptococcus_pneumoniae_2082239]	1	l5	-0.00532,0.00220,0.00703,0.00504,0.00364
EJG735991_endopeptidase_O_[Streptococcus_pneumoniae_2082239]	1	l6	0.00112,-0.00021,0.00938,0.00428,0.00320
EJG735991_endopeptidase_O_[Streptococcus_pneumoniae_2082239]	1	l7	0.00290,0.00104,0.00696,0.00474,0.00363
EJG735991_endopeptidase_O_[Streptococcus_pneumoniae_2082239]	1	l8	-0.00373,0.00112,0.00742,0.00037,0.00293
AEV467811_PspK_[Streptococcus_pneumoniae]	1	l1	0.01047,0.01515,0.03769,0.01434,0.01663
AEV467811_PspK_[Streptococcus_pneumoniae]	1	l2	0.01213,0.01626,0.02706,0.00624,0.00104
AEV467811_PspK_[Streptococcus_pneumoniae]	1	l3	0.01462,0.02029,0.02599,-0.00731,-0.00861
AEV467811_PspK_[Streptococcus_pneumoniae]	1	l4	0.01780,0.03280,0.03092,-0.01007,-0.01139
AEV467811_PspK_[Streptococcus_pneumoniae]	1	l5	0.01457,0.01747,0.02459,-0.00417,-0.00623
AEV467811_PspK_[Streptococcus_pneumoniae]	1	l6	0.01375,0.01210,0.02908,0.00873,0.00519
AEV467811_PspK_[Streptococcus_pneumoniae]	1	l7	0.01907,0.02260,0.03922,0.01748,0.01883
AEV467811_PspK_[Streptococcus_pneumoniae]	1	l8	0.01513,0.02983,0.04496,0.02112,0.02288
KPL426941_pneumococcal_histidine_triad_protein_B_[Streptococcus_pseudopneumoniae]	1	l1	0.00648,-0.00236,0.00497,0.00464,-0.00085
KPL426941_pneumococcal_histidine_triad_protein_B_[Streptococcus_pseudopneumoniae]	1	l2	0.00083,0.00129,0.00539,0.00201,0.00181
KPL426941_pneumococcal_histidine_triad_protein_B_[Streptococcus_pseudopneumoniae]	1	l3	0.00182,0.00120,0.00819,0.00245,0.00012
KPL426941_pneumococcal_histidine_triad_protein_B_[Streptococcus_pseudopneumoniae]	1	l4	0.00117,0.00316,0.00690,0.00104,0.00095
KPL426941_pneumococcal_histidine_triad_protein_B_[Streptococcus_pseudopneumoniae]	1	l5	0.00312,0.00007,0.00669,0.00239,0.00109
KPL426941_pneumococcal_histidine_triad_protein_B_[Streptococcus_pseudopneumoniae]	1	l6	0.00542,-0.00019,0.00627,0.00188,0.00212
KPL426941_pneumococcal_histidine_triad_protein_B_[Streptococcus_pseudopneumoniae]	1	l7	0.00791,0.00231,0.00341,0.00314,0.00115
KPL426941_pneumococcal_histidine_triad_protein_B_[Streptococcus_pseudopneumoniae]	1	l8	0.00516,-0.00103,0.00287,0.00311,0.00086
AAK067611_pneumococcal_histidine_triad_protein_E_precursor_[Streptococcus_pneumoniae]	1	l1	0.00370,0.00083,0.00279,0.00398,0.00028
AAK067611_pneumococcal_histidine_triad_protein_E_precursor_[Streptococcus_pneumoniae]	1	l2	0.00008,0.00329,0.00249,0.00223,0.00214
AAK067611_pneumococcal_histidine_triad_protein_E_precursor_[Streptococcus_pneumoniae]	1	l3	-0.00151,0.00096,0.00321,0.00182,0.00058
AAK067611_pneumococcal_histidine_triad_protein_E_precursor_[Streptococcus_pneumoniae]	1	l4	0.00150,0.00222,0.00264,0.00337,0.00113
AAK067611_pneumococcal_histidine_triad_protein_E_precursor_[Streptococcus_pneumoniae]	1	l5	0.00091,0.00011,0.00406,0.00325,-0.00041
AAK067611_pneumococcal_histidine_triad_protein_E_precursor_[Streptococcus_pneumoniae]	1	l6	0.00548,0.00381,0.00312,0.00332,-0.00034
AAK067611_pneumococcal_histidine_triad_protein_E_precursor_[Streptococcus_pneumoniae]	1	l7	0.00724,0.00211,-0.00084,0.00302,0.00352
AAK067611_pneumococcal_histidine_triad_protein_E_precursor_[Streptococcus_pneumoniae]	1	l8	0.00582,-0.00222,0.00216,0.00317,0.00131
AAD483991_cell_wallassociated_serine_proteinase_precursor_PrtA_[Streptococcus_pneumoniae]	1	l1	0.00179,-0.00249,0.00186,0.00220,0.00024
AAD483991_cell_wallassociated_serine_proteinase_precursor_PrtA_[Streptococcus_pneumoniae]	1	l2	0.00200,0.00264,0.00400,0.00328,0.00057
AAD483991_cell_wallassociated_serine_proteinase_precursor_PrtA_[Streptococcus_pneumoniae]	1	l3	0.00229,0.00243,0.00173,0.00205,-0.00130
AAD483991_cell_wallassociated_serine_proteinase_precursor_PrtA_[Streptococcus_pneumoniae]	1	l4	-0.00035,0.00044,0.00224,0.00350,-0.00032
AAD483991_cell_wallassociated_serine_proteinase_precursor_PrtA_[Streptococcus_pneumoniae]	1	l5	0.00050,0.00184,0.00270,0.00356,-0.00093
AAD483991_cell_wallassociated_serine_proteinase_precursor_PrtA_[Streptococcus_pneumoniae]	1	l6	0.00445,0.00160,0.00199,0.00419,0.00096
AAD483991_cell_wallassociated_serine_proteinase_precursor_PrtA_[Streptococcus_pneumoniae]	1	l7	0.00058,-0.00004,0.00294,0.00291,-0.00001
AAD483991_cell_wallassociated_serine_proteinase_precursor_PrtA_[Streptococcus_pneumoniae]	1	l8	0.00246,0.00111,0.00298,0.00368,0.00061
ARD379331_NanA_[Streptococcus_pneumoniae]	1	l1	0.01000,0.01088,0.00294,0.00334,0.00848
ARD379331_NanA_[Streptococcus_pneumoniae]	1	l2	-0.00531,-0.00542,-0.00621,-0.00364,0.00157
ARD379331_NanA_[Streptococcus_pneumoniae]	1	l3	-0.00335,0.00385,0.00669,0.00512,-0.00816
ARD379331_NanA_[Streptococcus_pneumoniae]	1	l4	0.00087,0.00516,0.01015,-0.00368,-0.00028
ARD379331_NanA_[Streptococcus_pneumoniae]	1	l5	0.00422,-0.00234,0.00653,0.00681,0.01000
ARD379331_NanA_[Streptococcus_pneumoniae]	1	l6	-0.00681,-0.00167,0.00012,0.01069,0.00484
ARD379331_NanA_[Streptococcus_pneumoniae]	1	l7	0.00422,-0.00493,0.00708,-0.00826,0.00359
ARD379331_NanA_[Streptococcus_pneumoniae]	1	l8	0.00903,-0.01070,0.00610,-0.00723,0.00100
EJH258751_pavB_protein_[Streptococcus_pneumoniae_GA47562]	1	l1	0.00352,0.00100,0.00392,0.00117,0.00010
EJH258751_pavB_protein_[Streptococcus_pneumoniae_GA47562]	1	l2	0.00342,0.00491,0.00244,0.00407,0.00389
EJH258751_pavB_protein_[Streptococcus_pneumoniae_GA47562]	1	l3	0.00089,0.00497,0.00564,0.00700,0.00379
EJH258751_pavB_protein_[Streptococcus_pneumoniae_GA47562]	1	l4	0.00664,0.00621,0.00579,0.00496,0.00292
EJH258751_pavB_protein_[Streptococcus_pneumoniae_GA47562]	1	l5	0.00537,0.00555,0.00584,0.00352,0.00207
EJH258751_pavB_protein_[Streptococcus_pneumoniae_GA47562]	1	l6	0.00319,0.00024,0.00391,0.00365,0.00290
EJH258751_pavB_protein_[Streptococcus_pneumoniae_GA47562]	1	l7	0.00167,0.00568,0.00435,0.00512,0.00090
EJH258751_pavB_protein_[Streptococcus_pneumoniae_GA47562]	1	l8	0.00521,0.00070,0.00552,0.00324,-0.00097
CWG119741_choline_binding_protein_A_[Streptococcus_pneumoniae]	1	l1	0.00585,0.00740,0.01524,0.00349,-0.00072
CWG119741_choline_binding_protein_A_[Streptococcus_pneumoniae]	1	l2	0.00449,0.00482,0.01611,0.00134,0.00081
CWG119741_choline_binding_protein_A_[Streptococcus_pneumoniae]	1	l3	0.00004,0.00077,0.00124,0.00034,-0.00247
CWG119741_choline_binding_protein_A_[Streptococcus_pneumoniae]	1	l4	-0.00025,0.00641,0.01015,0.00367,-0.00064
CWG119741_choline_binding_protein_A_[Streptococcus_pneumoniae]	1	l5	0.00169,0.00857,0.01309,0.00422,0.00311
CWG119741_choline_binding_protein_A_[Streptococcus_pneumoniae]	1	l6	0.00009,0.00786,0.00687,0.00297,-0.00106
CWG119741_choline_binding_protein_A_[Streptococcus_pneumoniae]	1	l7	0.00911,0.01139,0.00930,0.00469,0.00385
CWG119741_choline_binding_protein_A_[Streptococcus_pneumoniae]	1	l8	0.00666,0.00293,-0.00109,0.00391,0.00021
AEK272061_ClfA_partial_[Staphylococcus_aureus]	1	l1	-0.00014,0.00140,0.00117,0.00175,0.00079
AEK272061_ClfA_partial_[Staphylococcus_aureus]	1	l2	0.00290,0.00430,0.00124,0.00201,-0.00024
AEK272061_ClfA_partial_[Staphylococcus_aureus]	1	l3	-0.00165,0.00285,0.00199,0.00396,0.00154
AEK272061_ClfA_partial_[Staphylococcus_aureus]	1	l4	0.00321,0.00797,0.00183,0.00189,0.00167
AEK272061_ClfA_partial_[Staphylococcus_aureus]	1	l5	0.00003,0.00428,0.00696,0.00213,0.00164
AEK272061_ClfA_partial_[Staphylococcus_aureus]	1	l6	0.00471,0.00505,-0.00182,0.00307,-0.00208
AEK272061_ClfA_partial_[Staphylococcus_aureus]	1	l7	0.00154,0.00577,-0.00134,0.00327,0.00375
AEK272061_ClfA_partial_[Staphylococcus_aureus]	1	l8	-0.00025,0.00371,0.00282,0.00370,-0.00064
AAR151891_surface_protein_SasA_partial_[Staphylococcus_aureus]	1	l1	0.00160,0.00648,-0.00159,0.00557,0.00680
AAR151891_surface_protein_SasA_partial_[Staphylococcus_aureus]	1	l2	0.00978,0.01306,0.00363,0.00398,0.00220
AAR151891_surface_protein_SasA_partial_[Staphylococcus_aureus]	1	l3	0.00229,0.00841,0.00150,0.00461,0.00971
AAR151891_surface_protein_SasA_partial_[Staphylococcus_aureus]	1	l4	0.00455,0.00660,0.00207,0.00621,0.00820
AAR151891_surface_protein_SasA_partial_[Staphylococcus_aureus]	1	l5	0.00306,0.01579,0.00493,0.00673,0.00196
AAR151891_surface_protein_SasA_partial_[Staphylococcus_aureus]	1	l6	0.00888,-0.00127,0.00301,0.00782,0.00142
AAR151891_surface_protein_SasA_partial_[Staphylococcus_aureus]	1	l7	0.00495,0.00351,0.00607,0.00323,0.00580
AAR151891_surface_protein_SasA_partial_[Staphylococcus_aureus]	1	l8	0.00664,0.00383,0.00538,0.00551,0.00564
AAL507781_MntC_[Staphylococcus_aureus]	1	l1	0.00616,0.00202,0.00284,0.00177,-0.00283
AAL507781_MntC_[Staphylococcus_aureus]	1	l2	0.00147,-0.00059,0.00542,0.00413,0.00193
AAL507781_MntC_[Staphylococcus_aureus]	1	l3	0.00708,0.00185,0.00519,0.00266,0.00277
AAL507781_MntC_[Staphylococcus_aureus]	1	l4	0.00583,0.00110,0.00754,0.00455,0.00198
AAL507781_MntC_[Staphylococcus_aureus]	1	l5	0.00159,-0.00133,0.00281,0.00840,0.00222
AAL507781_MntC_[Staphylococcus_aureus]	1	l6	0.00037,-0.00010,0.00174,0.00441,-0.00060
AAL507781_MntC_[Staphylococcus_aureus]	1	l7	0.00383,-0.00261,0.00420,0.00231,-0.00020
AAL507781_MntC_[Staphylococcus_aureus]	1	l8	0.00566,0.00174,0.00396,0.00651,-0.00086
AKB004891_gammahemolysin_component_C_precursor_HlgB_[Staphylococcus_aureus]	1	l1	-0.00403,0.00086,0.00095,0.00495,0.00160
AKB004891_gammahemolysin_component_C_precursor_HlgB_[Staphylococcus_aureus]	1	l2	0.00468,0.00329,0.00312,0.00461,0.00506
AKB004891_gammahemolysin_component_C_precursor_HlgB_[Staphylococcus_aureus]	1	l3	-0.00301,0.00621,0.00070,0.00483,-0.00109
AKB004891_gammahemolysin_component_C_precursor_HlgB_[Staphylococcus_aureus]	1	l4	0.00020,0.00115,0.00366,0.00137,-0.00272
AKB004891_gammahemolysin_component_C_precursor_HlgB_[Staphylococcus_aureus]	1	l5	0.00464,0.00864,0.00331,0.00121,-0.00044
AKB004891_gammahemolysin_component_C_precursor_HlgB_[Staphylococcus_aureus]	1	l6	-0.00207,0.00491,0.00188,0.00328,-0.00131
AKB004891_gammahemolysin_component_C_precursor_HlgB_[Staphylococcus_aureus]	1	l7	-0.00353,0.00211,0.00122,0.00073,-0.00065
AKB004891_gammahemolysin_component_C_precursor_HlgB_[Staphylococcus_aureus]	1	l8	0.00408,0.00007,0.00214,0.00244,0.00191
AAA266811_staphylococcal_enterotoxin_A_precursor_[Staphylococcus_aureus]	1	l1	0.00466,0.00211,0.00079,0.00475,-0.00183
AAA266811_staphylococcal_enterotoxin_A_precursor_[Staphylococcus_aureus]	1	l2	0.00222,0.00017,0.00295,0.00414,-0.00357
AAA266811_staphylococcal_enterotoxin_A_precursor_[Staphylococcus_aureus]	1	l3	-0.00336,0.00569,0.00171,0.00481,-0.00002
AAA266811_staphylococcal_enterotoxin_A_precursor_[Staphylococcus_aureus]	1	l4	0.00046,0.00407,-0.00213,0.00402,-0.00380
AAA266811_staphylococcal_enterotoxin_A_precursor_[Staphylococcus_aureus]	1	l5	0.00783,0.00484,-0.00281,0.00549,-0.00238
AAA266811_staphylococcal_enterotoxin_A_precursor_[Staphylococcus_aureus]	1	l6	0.00173,0.00189,0.00197,0.00487,0.00161
AAA266811_staphylococcal_enterotoxin_A_precursor_[Staphylococcus_aureus]	1	l7	-0.00185,0.00327,0.00029,0.00168,-0.00111
AAA266811_staphylococcal_enterotoxin_A_precursor_[Staphylococcus_aureus]	1	l8	-0.00487,0.00185,0.00567,0.00396,0.00510
EEV763531_fibrinogenbinding_protein_A_[Staphylococcus_aureus_A8115]	1	l1	0.02364,0.00237,0.00089,-0.00228,-0.00873
EEV763531_fibrinogenbinding_protein_A_[Staphylococcus_aureus_A8115]	1	l2	0.02490,0.01428,0.00095,0.00809,0.01159
EEV763531_fibrinogenbinding_protein_A_[Staphylococcus_aureus_A8115]	1	l3	0.02207,0.00230,0.00166,-0.00245,-0.00879
EEV763531_fibrinogenbinding_protein_A_[Staphylococcus_aureus_A8115]	1	l4	0.02424,0.01640,0.00204,0.00879,0.01048
EEV763531_fibrinogenbinding_protein_A_[Staphylococcus_aureus_A8115]	1	l5	0.02357,0.00289,0.00375,-0.00325,-0.00935
EEV763531_fibrinogenbinding_protein_A_[Staphylococcus_aureus_A8115]	1	l6	0.02609,0.01405,0.00389,0.01022,0.01105
EEV763531_fibrinogenbinding_protein_A_[Staphylococcus_aureus_A8115]	1	l7	0.02254,0.00295,0.00048,-0.00333,-0.00921
EEV763531_fibrinogenbinding_protein_A_[Staphylococcus_aureus_A8115]	1	l8	0.02320,0.01394,0.00131,0.00956,0.01157
AAA266821_toxic_shock_syndrome_toxin1_precursor_[Staphylococcus_aureus]	1	l1	-0.00419,0.00491,0.00348,0.00788,0.00052
AAA266821_toxic_shock_syndrome_toxin1_precursor_[Staphylococcus_aureus]	1	l2	0.00636,-0.00127,0.00524,0.00507,0.00062
AAA266821_toxic_shock_syndrome_toxin1_precursor_[Staphylococcus_aureus]	1	l3	-0.00236,0.00031,-0.00218,0.00437,-0.00481
AAA266821_toxic_shock_syndrome_toxin1_precursor_[Staphylococcus_aureus]	1	l4	0.00420,0.00160,0.00135,0.00485,-0.00062
AAA266821_toxic_shock_syndrome_toxin1_precursor_[Staphylococcus_aureus]	1	l5	0.00176,-0.00080,0.00064,0.00420,0.00184
AAA266821_toxic_shock_syndrome_toxin1_precursor_[Staphylococcus_aureus]	1	l6	0.00258,-0.00089,0.00250,0.00781,0.00267
AAA266821_toxic_shock_syndrome_toxin1_precursor_[Staphylococcus_aureus]	1	l7	0.00066,-0.00326,-0.00391,0.00611,0.00298
AAA266821_toxic_shock_syndrome_toxin1_precursor_[Staphylococcus_aureus]	1	l8	-0.00385,-0.00318,-0.00199,0.00878,-0.00035
AMQ793651_hla_[Staphylococcus_aureus]	1	l1	0.00043,0.00586,0.00371,0.00287,0.00179
AMQ793651_hla_[Staphylococcus_aureus]	1	l2	-0.00060,-0.00273,-0.00022,0.00231,0.00402
AMQ793651_hla_[Staphylococcus_aureus]	1	l3	-0.00480,0.00310,-0.00036,0.00037,-0.00161
AMQ793651_hla_[Staphylococcus_aureus]	1	l4	0.00806,0.00865,0.00318,0.00472,0.00018
AMQ793651_hla_[Staphylococcus_aureus]	1	l5	0.00075,0.00728,0.00071,0.00611,-0.00302
AMQ793651_hla_[Staphylococcus_aureus]	1	l6	-0.00155,0.00390,-0.00354,0.00276,0.00319
AMQ793651_hla_[Staphylococcus_aureus]	1	l7	-0.00324,0.00434,-0.00035,0.00320,-0.00064
AMQ793651_hla_[Staphylococcus_aureus]	1	l8	0.00329,0.00283,0.00025,0.00208,0.00384
AAR136721_GapC_[Staphylococcus_aureus]	1	l1	-0.00251,-0.00169,0.00897,0.00252,0.00134
AAR136721_GapC_[Staphylococcus_aureus]	1	l2	-0.00427,0.00077,0.00540,0.00290,-0.00204
AAR136721_GapC_[Staphylococcus_aureus]	1	l3	0.00319,-0.00538,0.01037,0.00460,-0.00464
AAR136721_GapC_[Staphylococcus_aureus]	1	l4	-0.00067,0.00891,0.00681,0.00315,-0.00039
AAR136721_GapC_[Staphylococcus_aureus]	1	l5	0.00107,0.00408,0.00434,0.00089,-0.00022
AAR136721_GapC_[Staphylococcus_aureus]	1	l6	-0.00210,0.00225,0.00544,0.00317,-0.00013
AAR136721_GapC_[Staphylococcus_aureus]	1	l7	0.00502,0.00045,0.00795,0.00215,-0.00079
AAR136721_GapC_[Staphylococcus_aureus]	1	l8	0.00242,0.00445,0.00297,0.00249,-0.00078
ADK120001_target_of_RNAIIIactivating_protein_[Staphylococcus_aureus]	1	l1	-0.00020,0.00891,0.00103,0.00782,-0.00107
ADK120001_target_of_RNAIIIactivating_protein_[Staphylococcus_aureus]	1	l2	-0.00971,-0.00379,-0.00413,0.00392,-0.00453
ADK120001_target_of_RNAIIIactivating_protein_[Staphylococcus_aureus]	1	l3	0.00359,0.00243,0.00701,0.00464,-0.00203
ADK120001_target_of_RNAIIIactivating_protein_[Staphylococcus_aureus]	1	l4	-0.00362,-0.00791,-0.00464,0.00680,-0.00282
ADK120001_target_of_RNAIIIactivating_protein_[Staphylococcus_aureus]	1	l5	-0.00728,-0.00259,-0.00301,0.00453,0.00033
ADK120001_target_of_RNAIIIactivating_protein_[Staphylococcus_aureus]	1	l6	-0.00126,0.00017,0.00617,0.00138,-0.00161
ADK120001_target_of_RNAIIIactivating_protein_[Staphylococcus_aureus]	1	l7	-0.00345,-0.00668,0.00450,0.00002,-0.00045
ADK120001_target_of_RNAIIIactivating_protein_[Staphylococcus_aureus]	1	l8	-0.00470,-0.00544,-0.00421,0.00136,-0.00190
SIN334761_Fibrinogenbinding_protein_B_[Staphylococcus_aureus_subsp_aureus]	1	l1	0.02163,-0.00356,-0.00111,-0.00290,-0.00687
SIN334761_Fibrinogenbinding_protein_B_[Staphylococcus_aureus_subsp_aureus]	1	l2	0.02282,0.01329,0.00476,0.01038,0.01279
SIN334761_Fibrinogenbinding_protein_B_[Staphylococcus_aureus_subsp_aureus]	1	l3	0.02071,-0.00239,-0.00032,-0.00211,-0.00708
SIN334761_Fibrinogenbinding_protein_B_[Staphylococcus_aureus_subsp_aureus]	1	l4	0.02330,0.01080,0.00409,0.00935,0.01083
SIN334761_Fibrinogenbinding_protein_B_[Staphylococcus_aureus_subsp_aureus]	1	l5	0.02287,-0.00293,0.00012,-0.00344,-0.00581
SIN334761_Fibrinogenbinding_protein_B_[Staphylococcus_aureus_subsp_aureus]	1	l6	0.02292,0.01333,0.00338,0.01014,0.01225
SIN334761_Fibrinogenbinding_protein_B_[Staphylococcus_aureus_subsp_aureus]	1	l7	0.02323,-0.00332,-0.00032,-0.00188,-0.00557
SIN334761_Fibrinogenbinding_protein_B_[Staphylococcus_aureus_subsp_aureus]	1	l8	0.02394,0.01324,0.00643,0.01102,0.01231
CAA066511_sdrD_[Staphylococcus_aureus]	1	l1	0.01084,0.00145,0.00034,0.00107,-0.00261
CAA066511_sdrD_[Staphylococcus_aureus]	1	l2	0.01266,0.00170,0.00254,0.00502,0.00375
CAA066511_sdrD_[Staphylococcus_aureus]	1	l3	0.00967,0.00019,0.00359,0.00098,-0.00368
CAA066511_sdrD_[Staphylococcus_aureus]	1	l4	0.00866,0.00449,0.00129,0.00317,0.00311
CAA066511_sdrD_[Staphylococcus_aureus]	1	l5	0.01017,0.00037,0.00022,0.00083,-0.00211
CAA066511_sdrD_[Staphylococcus_aureus]	1	l6	0.00834,0.00327,0.00248,0.00610,0.00122
CAA066511_sdrD_[Staphylococcus_aureus]	1	l7	0.01074,-0.00246,0.00311,0.00108,-0.00619
CAA066511_sdrD_[Staphylococcus_aureus]	1	l8	0.01203,0.00366,0.00001,0.00473,0.00266
AAL041261_Seb_[Staphylococcus_aureus_subsp_aureus_COL]	1	l1	0.00513,0.00195,-0.00020,0.00521,0.00258
AAL041261_Seb_[Staphylococcus_aureus_subsp_aureus_COL]	1	l2	0.00144,-0.00078,0.00317,0.00538,0.00325
AAL041261_Seb_[Staphylococcus_aureus_subsp_aureus_COL]	1	l3	0.00385,-0.00028,-0.00350,0.00072,0.00251
AAL041261_Seb_[Staphylococcus_aureus_subsp_aureus_COL]	1	l4	-0.00393,-0.00007,0.00188,0.00022,-0.00068
AAL041261_Seb_[Staphylococcus_aureus_subsp_aureus_COL]	1	l5	0.00260,-0.00059,-0.00066,0.00490,0.00264
AAL041261_Seb_[Staphylococcus_aureus_subsp_aureus_COL]	1	l6	0.00195,-0.00079,-0.00189,-0.00248,0.00111
AAL041261_Seb_[Staphylococcus_aureus_subsp_aureus_COL]	1	l7	0.00394,-0.00094,-0.00316,0.00823,-0.00146
AAL041261_Seb_[Staphylococcus_aureus_subsp_aureus_COL]	1	l8	0.00582,-0.00142,0.00075,0.00772,-0.00122
CAA512511_lukS_[Staphylococcus_aureus]	1	l1	-0.00553,0.00093,0.00532,0.00434,0.00150
CAA512511_lukS_[Staphylococcus_aureus]	1	l2	0.00424,0.00230,0.00071,0.00056,-0.00224
CAA512511_lukS_[Staphylococcus_aureus]	1	l3	-0.00307,0.00271,0.00190,0.00163,-0.00153
CAA512511_lukS_[Staphylococcus_aureus]	1	l4	0.00372,0.00814,-0.00052,0.00176,0.00247
CAA512511_lukS_[Staphylococcus_aureus]	1	l5	-0.00135,0.00450,0.00164,0.00081,0.00428
CAA512511_lukS_[Staphylococcus_aureus]	1	l6	0.00431,0.00665,-0.00043,0.00084,-0.00032
CAA512511_lukS_[Staphylococcus_aureus]	1	l7	-0.00491,0.00671,0.00103,0.00238,0.00237
CAA512511_lukS_[Staphylococcus_aureus]	1	l8	0.00428,0.00378,0.00409,0.00324,0.00114
